Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?g  126  ?b  ?g  674  ?a   => ?a  13  ?b	0.013374806	0.012131227	0.787958115	301	24812	382	?a
?a  545  ?h  ?h  775  ?b   => ?a  545  ?b	0.042792793	0.165217391	0.38	19	115	50	?b
?a  265  ?h  ?h  545  ?b   => ?a  545  ?b	0.06981982	0.738095238	0.738095238	31	42	42	?b
?h  545  ?b  ?a  775  ?h   => ?a  545  ?b	0.213963964	0.279411765	0.279411765	95	340	340	?b
?h  545  ?b  ?a  579  ?h   => ?a  545  ?b	0.013513514	1	1	6	6	6	?b
?g  545  ?a  ?g  775  ?b   => ?a  545  ?b	0.036036036	0.023988006	0.125	16	667	128	?b
?g  545  ?b  ?g  775  ?a   => ?a  545  ?b	0.213963964	0.142428786	0.142428786	95	667	667	?b
?g  265  ?a  ?g  545  ?b   => ?a  545  ?b	0.06981982	0.352272727	0.352272727	31	88	88	?b
?g  545  ?b  ?g  579  ?a   => ?a  545  ?b	0.013513514	1	1	6	6	6	?b
?h  1190  ?b  ?a  170  ?h   => ?a  1190  ?b	0.06294658	0.369261477	0.852534562	185	501	217	?a
?h  1004  ?b  ?a  170  ?h   => ?a  1004  ?b	0.030403211	0.978558027	1	3651	3731	3651	?a
?a  170  ?h  ?h  728  ?b   => ?a  1190  ?b	0.012249064	0.022374145	0.4	36	1609	90	?a
?h  1190  ?b  ?a  166  ?h   => ?a  1190  ?b	0.064988091	0.347272727	0.864253394	191	550	221	?a
?h  112  ?b  ?a  88  ?h   => ?a  545  ?b	0.011261261	0.000026692	0.333333333	5	187319	15	?b
?g  1004  ?b  ?g  170  ?a   => ?a  1004  ?b	0.0301867	0.833716651	1	3625	4348	3625	?a
?g  1190  ?b  ?g  166  ?a   => ?a  1190  ?b	0.064307588	0.177464789	0.870967742	189	1065	217	?a
?g  166  ?a  ?g  728  ?b   => ?a  1190  ?b	0.012929568	0.010087603	0.391752577	38	3767	97	?a
?g  170  ?a  ?g  728  ?b   => ?a  1190  ?b	0.011908813	0.008981268	0.330188679	35	3897	106	?a
?a  166  ?h  ?h  728  ?b   => ?a  1190  ?b	0.011908813	0.019931663	0.353535354	35	1756	99	?a
?g  1190  ?b  ?g  170  ?a   => ?a  1190  ?b	0.062606329	0.178121975	0.859813084	184	1033	214	?a
?a  98  ?h  ?h  988  ?b   => ?a  988  ?b	0.41125362	0.893884892	1	994	1112	994	?a
?a  567  ?h  ?h  988  ?b   => ?a  988  ?b	0.062474141	0.712264151	0.909638554	151	212	166	?a
?a  576  ?h  ?h  988  ?b   => ?a  988  ?b	0.018618122	0.398230088	1	45	113	45	?a
?g  567  ?a  ?g  988  ?b   => ?a  988  ?b	0.066197766	0.323232323	0.914285714	160	495	175	?a
?g  576  ?a  ?g  988  ?b   => ?a  988  ?b	0.018618122	0.11627907	1	45	387	45	?a
?g  111  ?a  ?g  88  ?b   => ?a  655  ?b	0.010327022	0.000229498	0.352941176	6	26144	17	?a
?g  1004  ?b  ?g  166  ?a   => ?a  1004  ?b	0.030203354	0.845848881	1	3627	4288	3627	?a
?h  1078  ?b  ?a  459  ?h   => ?a  1078  ?b	0.012850467	0.174603175	0.423076923	11	63	26	?a
?h  1078  ?b  ?a  112  ?h   => ?a  1078  ?b	0.019859813	0.288135593	0.708333333	17	59	24	?a
?h  1078  ?b  ?a  318  ?h   => ?a  1078  ?b	0.014018692	0.52173913	0.75	12	23	16	?a
?h  126  ?b  ?a  674  ?h   => ?a  13  ?b	0.012130638	0.035089974	0.766853933	273	7780	356	?a
?g  1078  ?b  ?g  318  ?a   => ?a  1078  ?b	0.014018692	0.3	0.75	12	40	16	?a
?g  1078  ?b  ?g  112  ?a   => ?a  1078  ?b	0.018691589	0.017112299	0.666666667	16	935	24	?a
?h  155  ?b  ?a  88  ?h   => ?a  545  ?b	0.078828829	0.000016083	0.318181818	35	2176221	110	?b
?a  293  ?h  ?h  74  ?b   => ?a  74  ?b	0.227587572	0.852483321	0.987124464	1150	1349	1165	?a
?b  215  ?h  ?h  884  ?a   => ?a  884  ?b	0.133866134	0.000007513	0.144864865	134	17836606	925	?b
?a  187  ?h  ?h  74  ?b   => ?a  74  ?b	0.010488819	0.929824561	1	53	57	53	?a
?h  74  ?b  ?a  930  ?h   => ?a  74  ?b	0.01860281	0.576687117	0.691176471	94	163	136	?a
?a  1213  ?h  ?h  74  ?b   => ?a  74  ?b	0.092222442	0.660992908	0.966804979	466	705	482	?a
?h  78  ?b  ?a  930  ?h   => ?a  74  ?b	0.013853157	0.289256198	0.707070707	70	242	99	?a
?a  113  ?h  ?h  74  ?b   => ?a  74  ?b	0.01325945	0.697916667	0.893333333	67	96	75	?a
?a  613  ?h  ?h  74  ?b   => ?a  74  ?b	0.015634277	0.357466063	0.589552239	79	221	134	?a
?a  458  ?h  ?h  74  ?b   => ?a  74  ?b	0.012072036	0.472868217	0.709302326	61	129	86	?a
?a  293  ?h  ?h  78  ?b   => ?a  74  ?b	0.021373442	0.045112782	0.892561983	108	2394	121	?a
?g  78  ?b  ?g  930  ?a   => ?a  74  ?b	0.011676232	0.058070866	0.686046512	59	1016	86	?a
?g  293  ?a  ?g  74  ?b   => ?a  74  ?b	0.228181278	0.54489603	0.987157534	1153	2116	1168	?a
?g  1213  ?a  ?g  74  ?b   => ?a  74  ?b	0.017613299	0.296666667	0.847619048	89	300	105	?a
?a  1213  ?h  ?h  78  ?b   => ?a  74  ?b	0.035820305	0.157118056	1	181	1152	181	?a
?g  74  ?b  ?g  879  ?a   => ?a  74  ?b	0.014446863	0.132007233	0.646017699	73	553	113	?a
?h  109  ?b  ?a  293  ?h   => ?a  74  ?b	0.015238472	0.025658114	0.15942029	77	3001	483	?a
?g  113  ?a  ?g  74  ?b   => ?a  74  ?b	0.013061548	0.25095057	0.88	66	263	75	?a
?g  293  ?a  ?g  78  ?b   => ?a  74  ?b	0.021373442	0.019071164	0.892561983	108	5663	121	?a
?g  191  ?a  ?g  615  ?b   => ?a  13  ?b	0.047100644	0.014414512	0.626477541	1060	73537	1692	?a
?g  74  ?b  ?g  930  ?a   => ?a  74  ?b	0.017217495	0.125904486	0.674418605	87	691	129	?a
?g  458  ?a  ?g  74  ?b   => ?a  74  ?b	0.014446863	0.087635054	0.744897959	73	833	98	?a
?g  109  ?b  ?g  293  ?a   => ?a  74  ?b	0.015436374	0.010322922	0.161490683	78	7556	483	?a
?a  78  ?b  ?a  88  ?b   => ?a  1186  ?b	0.012269939	0.002881844	1	2	694	2	?a
?b  111  ?a  ?a  155  ?b   => ?a  610  ?b	0.076403495	0.998414376	0.998942359	1889	1892	1891	?a
?h  1143  ?b  ?a  727  ?h   => ?a  1143  ?b	0.01055409	1	1	4	4	4	?a
?a  108  ?h  ?h  1143  ?b   => ?a  1143  ?b	0.139841689	1	1	53	53	53	?a
?a  107  ?h  ?h  1143  ?b   => ?a  1143  ?b	0.071240106	1	1	27	27	27	?a
?a  1  ?h  ?h  273  ?b   => ?a  1143  ?b	0.023746702	0.014492754	0.5625	9	621	16	?a
?g  107  ?a  ?g  1143  ?b   => ?a  1143  ?b	0.139841689	0.716216216	1	53	74	53	?a
?g  108  ?a  ?g  1143  ?b   => ?a  1143  ?b	0.071240106	0.710526316	1	27	38	27	?a
?a  100  ?b  ?a  600  ?b   => ?a  373  ?b	0.018732782	0.183123878	0.209876543	102	557	486	?b
?b  111  ?a  ?b  88  ?a   => ?a  610  ?b	0.184638408	0.427754873	0.998250601	4565	10672	4573	?a
?a  155  ?b  ?b  88  ?a   => ?a  610  ?b	0.074381168	0.106024791	0.114458206	1839	17345	16067	?a
?a  613  ?h  ?h  719  ?b   => ?a  373  ?b	0.129476584	0.164758121	0.23031689	705	4279	3061	?b
?a  613  ?h  ?h  721  ?b   => ?a  373  ?b	0.072359963	0.176681614	0.25127551	394	2230	1568	?b
?a  613  ?h  ?h  722  ?b   => ?a  373  ?b	0.083746556	0.116953065	0.175182482	456	3899	2603	?b
?a  613  ?h  ?h  723  ?b   => ?a  373  ?b	0.011753903	0.192771084	0.237918216	64	332	269	?b
?a  170  ?g  ?g  723  ?b   => ?a  373  ?b	0.010651974	0.305263158	0.308510638	58	190	188	?b
?g  723  ?b  ?g  879  ?a   => ?a  373  ?b	0.011753903	0.192771084	0.237918216	64	332	269	?b
?g  166  ?a  ?g  723  ?b   => ?a  373  ?b	0.010651974	0.258928571	0.276190476	58	224	210	?b
?h  343  ?b  ?a  613  ?h   => ?a  373  ?b	0.322681359	0.281796311	0.318527919	1757	6235	5516	?b
?g  721  ?b  ?g  879  ?a   => ?a  373  ?b	0.072359963	0.154935116	0.233689205	394	2543	1686	?b
?b  111  ?a  ?b  764  ?a   => ?a  610  ?b	0.067586151	0.690210657	1	1671	2421	1671	?a
?a  166  ?h  ?h  373  ?b   => ?a  373  ?b	0.208080808	0.266839378	0.266839378	1133	4246	4246	?b
?a  166  ?h  ?h  600  ?b   => ?a  373  ?b	0.024426079	0.177097204	0.203363914	133	751	654	?b
?a  166  ?h  ?h  719  ?b   => ?a  373  ?b	0.013406795	0.099184783	0.135185185	73	736	540	?b
?h  600  ?b  ?a  613  ?h   => ?a  373  ?b	0.290541781	0.337673426	0.353125	1582	4685	4480	?b
?a  166  ?h  ?h  343  ?b   => ?a  373  ?b	0.225895317	0.160574413	0.271703115	1230	7660	4527	?b
?a  170  ?h  ?h  600  ?b   => ?a  373  ?b	0.036363636	0.249056604	0.298192771	198	795	664	?b
?a  170  ?h  ?h  719  ?b   => ?a  373  ?b	0.021303949	0.145728643	0.199312715	116	796	582	?b
?a  170  ?h  ?h  373  ?b   => ?a  373  ?b	0.207713499	0.266934152	0.266934152	1131	4237	4237	?b
?h  100  ?b  ?a  613  ?h   => ?a  373  ?b	0.167860422	0.149860633	0.249590388	914	6099	3662	?b
?g  722  ?b  ?g  879  ?a   => ?a  373  ?b	0.083746556	0.084868788	0.131223022	456	5373	3475	?b
?a  112  ?h  ?b  112  ?h   => ?a  545  ?b	0.013513514	0.000000727	0.130434783	6	8256446	46	?b
?a  170  ?h  ?h  343  ?b   => ?a  373  ?b	0.2912764	0.213919612	0.371602624	1586	7414	4268	?b
?a  100  ?h  ?h  600  ?b   => ?a  373  ?b	0.010284665	0.11814346	0.147368421	56	474	380	?b
?g  719  ?b  ?g  879  ?a   => ?a  373  ?b	0.129476584	0.101599654	0.170578272	705	6939	4133	?b
?g  600  ?b  ?g  879  ?a   => ?a  373  ?b	0.290541781	0.125316857	0.188647746	1582	12624	8386	?b
?g  166  ?a  ?g  600  ?b   => ?a  373  ?b	0.036363636	0.094827586	0.116197183	198	2088	1704	?b
?g  166  ?a  ?g  719  ?b   => ?a  373  ?b	0.021303949	0.070774863	0.102022867	116	1639	1137	?b
?g  343  ?b  ?g  879  ?a   => ?a  373  ?b	0.322681359	0.140898156	0.242144432	1757	12470	7256	?b
?g  166  ?a  ?g  373  ?b   => ?a  373  ?b	0.208080808	0.263733706	0.263733706	1133	4296	4296	?b
?g  166  ?a  ?g  343  ?b   => ?a  373  ?b	0.2912764	0.145397873	0.236047031	1586	10908	6719	?b
?h  100  ?b  ?a  166  ?h   => ?a  373  ?b	0.068319559	0.028265329	0.143962848	372	13161	2584	?b
?h  490  ?b  ?a  755  ?h   => ?a  490  ?b	0.010416667	1	1	14	14	14	?a
?g  170  ?a  ?g  373  ?b   => ?a  373  ?b	0.207713499	0.264561404	0.264561404	1131	4275	4275	?b
?a  459  ?h  ?h  490  ?b   => ?a  490  ?b	0.345982143	1	1	465	465	465	?a
?h  490  ?b  ?a  534  ?h   => ?a  490  ?b	0.24702381	0.912087912	1	332	364	332	?a
?g  170  ?a  ?g  343  ?b   => ?a  373  ?b	0.225895317	0.108131868	0.172607353	1230	11375	7126	?b
?g  459  ?a  ?g  490  ?b   => ?a  490  ?b	0.030505952	0.062027231	1	41	661	41	?a
?g  490  ?b  ?g  534  ?a   => ?a  490  ?b	0.306547619	0.243067847	0.995169082	412	1695	414	?a
?g  490  ?b  ?g  755  ?a   => ?a  490  ?b	0.010416667	0.933333333	1	14	15	14	?a
?h  414  ?b  ?a  714  ?h   => ?a  414  ?b	0.103527607	0.992647059	0.992647059	135	136	136	?a
?g  220  ?a  ?g  414  ?b   => ?a  414  ?b	0.129601227	0.440104167	0.994117647	169	384	170	?a
?g  100  ?b  ?g  879  ?a   => ?a  373  ?b	0.167860422	0.078813486	0.182144281	914	11597	5018	?b
?g  414  ?b  ?g  714  ?a   => ?a  414  ?b	0.102760736	0.443708609	0.992592593	134	302	135	?a
?a  220  ?h  ?h  414  ?b   => ?a  414  ?b	0.342791411	0.929313929	0.997767857	447	481	448	?a
?b  1347  ?h  ?a  879  ?h   => ?a  145  ?b	0.025125628	0.000000796	1	5	6282174	5	?b
?h  459  ?b  ?a  755  ?h   => ?a  490  ?b	0.010416667	0.048611111	0.25	14	288	56	?a
?b  113  ?h  ?a  265  ?h   => ?a  113  ?b	0.010550996	0.115384615	0.219512195	9	78	41	?b
?a  113  ?h  ?b  113  ?h   => ?a  113  ?b	0.057444314	0.05511811	0.103813559	49	889	472	?b
?a  113  ?h  ?b  265  ?h   => ?a  113  ?b	0.011723329	0.128205128	0.434782609	10	78	23	?b
?h  100  ?b  ?a  170  ?h   => ?a  373  ?b	0.102479339	0.041769594	0.192016518	558	13359	2906	?b
?h  67  ?b  ?a  74  ?h   => ?a  113  ?b	0.018757327	0.033402923	0.2	16	479	80	?b
?g  100  ?b  ?g  166  ?a   => ?a  373  ?b	0.102479339	0.03128855	0.130465279	558	17834	4277	?b
?g  459  ?b  ?g  755  ?a   => ?a  490  ?b	0.010416667	0.010378058	0.25	14	1349	56	?a
?a  113  ?h  ?h  265  ?b   => ?a  113  ?b	0.011723329	0.138888889	0.434782609	10	72	23	?b
?h  265  ?a  ?b  613  ?h   => ?a  113  ?b	0.010550996	0.005303477	0.6	9	1697	15	?b
?a  265  ?h  ?b  613  ?h   => ?a  113  ?b	0.010550996	0.005196305	0.529411765	9	1732	17	?b
?g  606  ?a  ?g  88  ?b   => ?a  1186  ?b	0.030674847	0.000109849	1	5	45517	5	?a
?a  265  ?h  ?h  879  ?b   => ?a  113  ?b	0.010550996	0.005948447	0.529411765	9	1513	17	?b
?g  113  ?a  ?g  265  ?b   => ?a  113  ?b	0.010550996	0.044117647	0.209302326	9	204	43	?b
?h  261  ?b  ?a  613  ?h   => ?a  261  ?b	0.01754386	0.4	0.4	2	5	5	?b
?h  659  ?b  ?a  977  ?h   => ?a  91  ?b	0.013446361	0.107226107	0.273809524	92	858	336	?a
?a  170  ?h  ?h  534  ?b   => ?a  1190  ?b	0.018713848	0.000559	0.152777778	55	98390	360	?a
?h  1363  ?b  ?a  613  ?h   => ?a  1363  ?b	0.010050251	0.042553191	0.615384615	8	188	13	?a
?h  1363  ?b  ?a  586  ?h   => ?a  1363  ?b	0.011306533	0.428571429	1	9	21	9	?a
?h  1363  ?b  ?a  458  ?h   => ?a  1363  ?b	0.08919598	0.724489796	0.788888889	71	98	90	?a
?h  265  ?b  ?a  613  ?h   => ?a  113  ?b	0.010550996	0.005303477	0.225	9	1697	40	?b
?g  1363  ?b  ?g  586  ?a   => ?a  1363  ?b	0.012562814	0.075757576	0.769230769	10	132	13	?a
?g  1363  ?b  ?g  879  ?a   => ?a  1363  ?b	0.011306533	0.031358885	0.6	9	287	15	?a
?h  634  ?b  ?a  634  ?h   => ?a  634  ?b	0.309219858	1	1	218	218	218	?a
?a  454  ?h  ?h  634  ?b   => ?a  634  ?b	0.14751773	0.971962617	1	104	107	104	?a
?a  112  ?h  ?h  634  ?b   => ?a  634  ?b	0.012765957	0.6	1	9	15	9	?a
?g  454  ?a  ?g  634  ?b   => ?a  634  ?b	0.017021277	0.15	1	12	80	12	?a
?g  112  ?a  ?g  634  ?b   => ?a  634  ?b	0.012765957	0.023316062	1	9	386	9	?a
?g  1363  ?b  ?g  458  ?a   => ?a  1363  ?b	0.091708543	0.145418327	0.811111111	73	502	90	?a
?b  265  ?h  ?a  613  ?h   => ?a  113  ?b	0.010550996	0.005196305	0.219512195	9	1732	41	?b
?g  265  ?a  ?g  879  ?b   => ?a  113  ?b	0.010550996	0.00148075	0.45	9	6078	20	?b
?a  90  ?h  ?b  94  ?h   => ?a  90  ?b	0.154867257	0.972222222	0.972222222	35	36	36	?a
?a  212  ?h  ?b  94  ?h   => ?a  90  ?b	0.013274336	1	1	3	3	3	?a
?a  1146  ?h  ?h  88  ?b   => ?a  1186  ?b	0.030674847	0.000112397	1	5	44485	5	?a
?a  459  ?h  ?h  90  ?b   => ?a  90  ?b	0.030973451	0.259259259	0.5	7	27	14	?a
?h  90  ?b  ?a  94  ?h   => ?a  90  ?b	0.03539823	0.8	0.8	8	10	10	?a
?h  212  ?b  ?a  94  ?h   => ?a  90  ?b	0.022123894	0.833333333	0.833333333	5	6	6	?a
?a  90  ?h  ?h  94  ?b   => ?a  90  ?b	0.154867257	0.875	0.875	35	40	40	?a
?a  429  ?h  ?h  90  ?b   => ?a  90  ?b	0.03539823	0.258064516	0.258064516	8	31	31	?a
?a  212  ?h  ?h  94  ?b   => ?a  90  ?b	0.013274336	0.428571429	0.428571429	3	7	7	?a
?g  212  ?b  ?g  94  ?a   => ?a  90  ?b	0.022123894	0.25	0.833333333	5	20	6	?a
?g  90  ?b  ?g  94  ?a   => ?a  90  ?b	0.03539823	0.166666667	0.8	8	48	10	?a
?g  429  ?a  ?g  90  ?b   => ?a  90  ?b	0.026548673	0.02173913	0.260869565	6	276	23	?a
?h  265  ?b  ?a  265  ?h   => ?a  113  ?b	0.010550996	0.000192431	0.195652174	9	46770	46	?b
?a  613  ?h  ?b  613  ?h   => ?a  807  ?b	0.033898305	0.000000077	0.210526316	4	52209313	19	?b
?b  113  ?h  ?a  889  ?h   => ?a  889  ?b	0.012527233	1	1	23	23	23	?a
?h  113  ?b  ?a  889  ?h   => ?a  889  ?b	0.012527233	1	1	23	23	23	?a
?b  265  ?h  ?h  879  ?a   => ?a  113  ?b	0.010550996	0.005948447	0.346153846	9	1513	26	?b
?g  459  ?a  ?g  90  ?b   => ?a  90  ?b	0.017699115	0.015810277	0.4	4	253	10	?a
?a  1208  ?b  ?a  88  ?b   => ?a  889  ?b	0.015250545	0.49122807	1	28	57	28	?a
?b  111  ?h  ?a  1208  ?h   => ?a  889  ?b	0.085511983	0.129966887	0.351230425	157	1208	447	?a
?a  613  ?h  ?h  879  ?b   => ?a  113  ?b	0.022274326	0.000010709	0.20212766	19	1774273	94	?b
?a  109  ?h  ?h  179  ?b   => ?a  889  ?b	0.015795207	0.010572366	0.604166667	29	2743	48	?a
?g  166  ?a  ?g  534  ?b   => ?a  1190  ?b	0.024157877	0.000487781	0.124125874	71	145557	572	?a
?h  1092  ?b  ?a  459  ?h   => ?a  1092  ?b	0.010177386	0.862608696	0.902638763	992	1150	1099	?a
?g  170  ?a  ?g  534  ?b   => ?a  1190  ?b	0.023477373	0.00047305	0.135029354	69	145862	511	?a
?a  166  ?h  ?h  191  ?b   => ?a  191  ?b	0.034139767	0.629852422	0.629852422	7853	12468	12468	?b
?h  459  ?b  ?a  459  ?h   => ?a  490  ?b	0.33110119	0.016805771	0.236576289	445	26479	1881	?a
?a  415  ?h  ?h  58  ?b   => ?a  58  ?b	0.013807107	0.374655647	0.654632972	544	1452	831	?a
?h  58  ?b  ?a  674  ?h   => ?a  58  ?b	0.011091371	0.236856369	0.437	437	1845	1000	?a
?h  1056  ?b  ?a  519  ?h   => ?a  1056  ?b	0.017052507	0.802030457	0.820779221	316	394	385	?a
?a  519  ?h  ?h  613  ?b   => ?a  1056  ?b	0.015271707	0.399717514	0.408369408	283	708	693	?a
?a  170  ?h  ?h  191  ?b   => ?a  191  ?b	0.034287577	0.633748493	0.633748493	7887	12445	12445	?b
?g  1056  ?b  ?g  519  ?a   => ?a  1056  ?b	0.017052507	0.752380952	0.822916667	316	420	384	?a
?g  519  ?a  ?g  613  ?b   => ?a  1056  ?b	0.015271707	0.36516129	0.408369408	283	775	693	?a
?g  265  ?b  ?g  879  ?a   => ?a  113  ?b	0.010550996	0.00148075	0.2	9	6078	45	?b
?a  1165  ?h  ?h  596  ?b   => ?a  596  ?b	0.056969697	0.133903134	0.176691729	47	351	266	?a
?g  58  ?b  ?g  674  ?a   => ?a  58  ?b	0.01142132	0.039059109	0.444664032	450	11521	1012	?a
?g  596  ?b  ?g  879  ?a   => ?a  596  ?b	0.013333333	0.082089552	0.733333333	11	134	15	?a
?g  1165  ?a  ?g  596  ?b   => ?a  596  ?b	0.043636364	0.070726916	0.152542373	36	509	236	?a
?b  171  ?h  ?a  755  ?h   => ?a  171  ?b	0.010810811	0.058823529	0.285714286	8	136	28	?b
?a  226  ?h  ?b  226  ?h   => ?a  171  ?b	0.021621622	0.006776789	0.144144144	16	2361	111	?b
?a  171  ?h  ?b  755  ?h   => ?a  171  ?b	0.010810811	0.058823529	0.666666667	8	136	12	?b
?a  171  ?h  ?h  755  ?b   => ?a  171  ?b	0.010810811	0.051948052	0.727272727	8	154	11	?b
?h  1092  ?b  ?a  879  ?h   => ?a  1092  ?b	0.230314658	0.20860281	0.22185437	22449	107616	101188	?a
?b  215  ?h  ?a  775  ?h   => ?a  884  ?b	0.015984016	0.000005415	0.64	16	2954771	25	?b
?g  171  ?a  ?g  755  ?b   => ?a  171  ?b	0.010810811	0.004932182	0.150943396	8	1622	53	?b
?h  596  ?b  ?a  879  ?h   => ?a  596  ?b	0.013333333	0.024886878	0.44	11	442	25	?a
?h  1380  ?b  ?a  324  ?h   => ?a  1380  ?b	0.08798743	0.371756186	0.613545817	616	1657	1004	?a
?g  170  ?a  ?g  191  ?b   => ?a  191  ?b	0.034287577	0.445668757	0.445668757	7887	17697	17697	?b
?g  166  ?a  ?g  191  ?b   => ?a  191  ?b	0.034139767	0.453851933	0.453851933	7853	17303	17303	?b
?h  1380  ?b  ?a  384  ?h   => ?a  1380  ?b	0.016854735	0.168330956	0.271889401	118	701	434	?a
?h  1380  ?b  ?a  415  ?h   => ?a  1380  ?b	0.014997857	0.135483871	0.248815166	105	775	422	?a
?a  1380  ?h  ?h  265  ?b   => ?a  1380  ?b	0.014997857	0.105633803	0.105633803	105	994	994	?a
?h  1380  ?b  ?a  576  ?h   => ?a  1380  ?b	0.085130696	0.271526196	0.406271302	596	2195	1467	?a
?h  1380  ?b  ?a  674  ?h   => ?a  1380  ?b	0.085559206	0.333333333	0.502516779	599	1797	1192	?a
?h  289  ?b  ?a  576  ?h   => ?a  289  ?b	0.014871936	0.613636364	0.870967742	54	88	62	?a
?g  1380  ?b  ?g  415  ?a   => ?a  1380  ?b	0.015140694	0.023513753	0.252380952	106	4508	420	?a
?a  1380  ?h  ?b  265  ?h   => ?a  1380  ?b	0.014997857	0.172131148	0.172131148	105	610	610	?a
?a  1380  ?h  ?h  459  ?b   => ?a  1380  ?b	0.015140694	0.122119816	0.122119816	106	868	868	?a
?h  236  ?b  ?a  239  ?h   => ?a  236  ?b	0.0119994	0.512820513	0.672268908	80	156	119	?a
?g  289  ?b  ?g  576  ?a   => ?a  289  ?b	0.014871936	0.128266033	0.870967742	54	421	62	?a
?a  170  ?h  ?h  236  ?b   => ?a  236  ?b	0.010049498	0.697916667	0.817073171	67	96	82	?a
?a  166  ?h  ?h  236  ?b   => ?a  236  ?b	0.010949453	0.663636364	0.768421053	73	110	95	?a
?g  1380  ?b  ?g  384  ?a   => ?a  1380  ?b	0.014712184	0.031450382	0.298550725	103	3275	345	?a
?g  1380  ?b  ?g  674  ?a   => ?a  1380  ?b	0.102985288	0.059195402	0.510985117	721	12180	1411	?a
?h  28  ?b  ?a  799  ?h   => ?a  672  ?b	0.018181818	0.003710575	0.137931034	4	1078	29	?a
?a  3  ?h  ?h  532  ?b   => ?a  672  ?b	0.013636364	0.000485594	0.75	3	6178	4	?a
?g  1380  ?b  ?g  576  ?a   => ?a  1380  ?b	0.085130696	0.061096873	0.406548431	596	9755	1466	?a
?g  1380  ?b  ?g  324  ?a   => ?a  1380  ?b	0.070561348	0.112145289	0.58392435	494	4405	846	?a
?g  166  ?a  ?g  236  ?b   => ?a  236  ?b	0.010949453	0.219879518	0.829545455	73	332	88	?a
?g  415  ?a  ?g  58  ?b   => ?a  58  ?b	0.013807107	0.083269555	0.654632972	544	6533	831	?a
?g  170  ?a  ?g  236  ?b   => ?a  236  ?b	0.010049498	0.210691824	0.752808989	67	318	89	?a
?a  170  ?h  ?h  741  ?b   => ?a  741  ?b	0.077738785	0.907390917	0.939170507	1019	1123	1085	?a
?a  166  ?h  ?h  741  ?b   => ?a  741  ?b	0.07728105	0.882404181	0.920909091	1013	1148	1100	?a
?a  3  ?h  ?b  713  ?h   => ?a  672  ?b	0.013636364	0.000101133	0.214285714	3	29664	14	?a
?a  239  ?h  ?h  741  ?b   => ?a  741  ?b	0.015181569	0.051421189	0.759541985	199	3870	262	?a
?g  166  ?a  ?g  741  ?b   => ?a  741  ?b	0.077128471	0.607207207	0.924131627	1011	1665	1094	?a
?g  170  ?a  ?g  741  ?b   => ?a  741  ?b	0.077509918	0.600827912	0.916140667	1016	1691	1109	?a
?g  741  ?b  ?g  879  ?a   => ?a  741  ?b	0.011519683	0.027479527	0.736585366	151	5495	205	?a
?b  111  ?a  ?a  610  ?b   => ?a  155  ?b	0.020925647	0.253795513	0.921463415	1889	7443	2050	?b
?a  324  ?h  ?h  619  ?b   => ?a  619  ?b	0.021788991	0.955307263	1	171	179	171	?a
?a  166  ?h  ?h  534  ?b   => ?a  1190  ?b	0.017352841	0.000515991	0.144886364	51	98839	352	?a
?a  1125  ?h  ?h  686  ?b   => ?a  13  ?b	0.027371695	0.024331477	0.595744681	616	25317	1034	?a
?h  619  ?b  ?a  674  ?h   => ?a  619  ?b	0.01529052	0.983606557	1	120	122	120	?a
?a  366  ?h  ?h  799  ?b   => ?a  87  ?b	0.036133695	0.470588235	1	40	85	40	?b
?g  365  ?a  ?g  799  ?b   => ?a  87  ?b	0.035230352	0.087248322	0.39	39	447	100	?b
?a  155  ?h  ?b  775  ?h   => ?a  155  ?b	0.010634527	0.489795918	0.754124116	960	1960	1273	?b
?g  799  ?b  ?g  879  ?a   => ?a  87  ?b	0.033423668	0.025290499	0.291338583	37	1463	127	?b
?g  619  ?b  ?g  674  ?a   => ?a  619  ?b	0.023063201	0.177277179	1	181	1021	181	?a
?g  324  ?a  ?g  619  ?b   => ?a  619  ?b	0.013761468	0.243792325	1	108	443	108	?a
?g  1256  ?b  ?g  215  ?a   => ?a  1256  ?b	0.076923077	0.061320755	0.619047619	13	212	21	?a
?h  215  ?b  ?a  889  ?h   => ?a  1208  ?b	0.033502677	0.590799031	0.593673966	244	413	411	?a
?h  111  ?b  ?a  889  ?h   => ?a  1208  ?b	0.021557051	0.336909871	0.338362069	157	466	464	?a
?b  111  ?a  ?b  88  ?a   => ?a  155  ?b	0.020338532	0.172038981	0.916625062	1836	10672	2003	?b
?h  702  ?a  ?b  702  ?h   => ?a  702  ?b	0.035874439	0.8	0.888888889	8	10	9	?a
?h  702  ?b  ?a  702  ?h   => ?a  702  ?b	0.040358744	0.9	0.9	9	10	10	?a
?a  480  ?h  ?h  702  ?b   => ?a  702  ?b	0.013452915	0.130434783	0.136363636	3	23	22	?a
?a  142  ?h  ?h  536  ?b   => ?a  702  ?b	0.013452915	1	1	3	3	3	?a
?g  536  ?b  ?g  813  ?a   => ?a  702  ?b	0.013452915	1	1	3	3	3	?a
?h  1092  ?b  ?a  613  ?h   => ?a  1092  ?b	0.334848314	0.993637166	0.994333415	32638	32847	32824	?a
?g  480  ?a  ?g  702  ?b   => ?a  702  ?b	0.013452915	0.013452915	0.15	3	223	20	?a
