Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  775  ?a  ?a  775  ?b   => ?a  884  ?b	0.027108434	0.000978527	0.72	36	36790	50	?b
?b  775  ?h  ?a  884  ?h   => ?a  884  ?b	0.1875	0.250503018	0.410891089	249	994	606	?b
?a  764  ?h  ?b  775  ?h   => ?a  884  ?b	0.038403614	0.346938776	0.408	51	147	125	?b
?b  764  ?h  ?a  775  ?h   => ?a  884  ?b	0.038403614	0.346938776	0.389312977	51	147	131	?b
?a  195  ?h  ?b  195  ?h   => ?a  884  ?b	0.165662651	0.13253012	0.242290749	220	1660	908	?b
?b  195  ?h  ?a  939  ?h   => ?a  884  ?b	0.118222892	0.096437346	0.178409091	157	1628	880	?b
?a  478  ?h  ?b  478  ?h   => ?a  884  ?b	0.135542169	0.372670807	0.404494382	180	483	445	?b
?h  215  ?a  ?b  884  ?h   => ?a  884  ?b	0.185993976	0.928571429	0.928571429	247	266	266	?b
?a  884  ?h  ?b  884  ?h   => ?a  884  ?b	0.197289157	0.279020234	0.303944316	262	939	862	?b
?g  686  ?b  ?g  815  ?a   => ?a  13  ?b	0.023052019	0.002029771	0.776229508	947	466555	1220	?a
?a  775  ?h  ?b  884  ?h   => ?a  884  ?b	0.1875	0.250503018	0.257497415	249	994	967	?b
?a  764  ?h  ?b  884  ?h   => ?a  884  ?b	0.038403614	0.3984375	0.443478261	51	128	115	?b
?a  195  ?h  ?b  939  ?h   => ?a  884  ?b	0.116716867	0.095208845	0.269097222	155	1628	576	?b
?a  939  ?h  ?b  939  ?h   => ?a  884  ?b	0.097891566	0.068965517	0.201863354	130	1885	644	?b
?a  1243  ?h  ?b  1243  ?h   => ?a  884  ?b	0.036144578	0.04519774	0.360902256	48	1062	133	?b
?h  215  ?a  ?b  496  ?h   => ?a  884  ?b	0.012801205	0.014154871	0.137096774	17	1201	124	?b
?b  613  ?h  ?a  764  ?h   => ?a  884  ?b	0.010542169	0.001171352	0.333333333	14	11952	42	?b
?a  610  ?h  ?h  884  ?b   => ?a  884  ?b	0.023343373	0.5	0.5	31	62	62	?b
?h  775  ?a  ?b  775  ?h   => ?a  884  ?b	0.031626506	0.000204272	0.109947644	42	205608	382	?b
?a  775  ?h  ?b  775  ?h   => ?a  884  ?b	0.078313253	0.000480294	0.311377246	104	216534	334	?b
?a  775  ?h  ?h  884  ?b   => ?a  884  ?b	0.40436747	0.339443742	0.339443742	537	1582	1582	?b
?g  170  ?a  ?g  225  ?b   => ?a  193  ?b	0.01868321	0.016006636	0.135359834	521	32549	3849	?a
?h  1103  ?b  ?a  764  ?h   => ?a  884  ?b	0.010542169	0.040114613	0.875	14	349	16	?b
?g  166  ?a  ?g  225  ?b   => ?a  193  ?b	0.018073585	0.015194911	0.126920171	504	33169	3971	?a
?h  215  ?a  ?b  775  ?h   => ?a  884  ?b	0.026355422	0.002872856	0.714285714	35	12183	49	?b
?g  884  ?b  ?a  884  ?g   => ?a  884  ?b	0.930722892	0.232943837	0.232943837	1236	5306	5306	?b
?g  215  ?a  ?g  884  ?b   => ?a  884  ?b	0.923192771	0.921111946	0.921111946	1226	1331	1331	?b
?g  111  ?a  ?g  884  ?b   => ?a  884  ?b	0.023343373	0.5	0.5	31	62	62	?b
?h  775  ?b  ?a  884  ?h   => ?a  884  ?b	0.40060241	0.349769888	0.41627543	532	1521	1278	?b
?h  775  ?b  ?a  775  ?h   => ?a  884  ?b	0.091114458	0.000588499	0.401993355	121	205608	301	?b
?h  215  ?b  ?a  884  ?h   => ?a  884  ?b	0.188253012	0.939849624	1	250	266	250	?b
?a  215  ?h  ?h  610  ?b   => ?a  491  ?b	0.020337516	0.000088543	0.204052098	141	1592442	691	?a
?g  1255  ?b  ?g  808  ?a   => ?a  884  ?b	0.186746988	0.072303207	0.252803262	248	3430	981	?b
?g  215  ?b  ?g  879  ?a   => ?a  304  ?b	0.010448679	0.000126364	0.85	17	134532	20	?a
?b  111  ?h  ?a  215  ?h   => ?a  491  ?b	0.014712246	0.000101581	0.231292517	102	1004123	441	?a
?g  1341  ?b  ?g  808  ?a   => ?a  884  ?b	0.063253012	0.037217545	0.245614035	84	2257	342	?b
?g  594  ?a  ?g  594  ?b   => ?a  884  ?b	0.020331325	0.148351648	0.164634146	27	182	164	?b
?g  112  ?b  ?g  215  ?a   => ?a  884  ?b	0.016566265	0.00107056	0.165413534	22	20550	133	?b
?a  167  ?h  ?b  167  ?h   => ?a  884  ?b	0.176204819	0.000015344	0.574938575	234	15250508	407	?b
?g  215  ?a  ?g  775  ?b   => ?a  884  ?b	0.093373494	0.003562707	0.616915423	124	34805	201	?b
?g  439  ?a  ?g  918  ?b   => ?a  884  ?b	0.076807229	0.013968776	0.189944134	102	7302	537	?b
?g  601  ?a  ?g  601  ?b   => ?a  884  ?b	0.042921687	0.102517986	0.253333333	57	556	225	?b
?g  215  ?a  ?g  413  ?b   => ?a  884  ?b	0.010542169	0.030769231	0.170731707	14	455	82	?b
?g  1208  ?a  ?g  1208  ?b   => ?a  884  ?b	0.024849398	0.103773585	0.128404669	33	318	257	?b
?g  491  ?a  ?g  491  ?b   => ?a  884  ?b	0.078313253	0.070222822	0.226579521	104	1481	459	?b
?g  1369  ?b  ?g  439  ?a   => ?a  884  ?b	0.051204819	0.012922843	0.201780415	68	5262	337	?b
?g  299  ?b  ?g  439  ?a   => ?a  884  ?b	0.090361446	0.002727087	0.132013201	120	44003	909	?b
?g  215  ?b  ?g  884  ?a   => ?a  884  ?b	0.186746988	0.186326071	0.204283361	248	1331	1214	?b
?g  157  ?a  ?g  270  ?b   => ?a  884  ?b	0.010542169	0.001570739	0.103703704	14	8913	135	?b
?a  764  ?h  ?b  764  ?h   => ?a  884  ?b	0.200301205	0.000028884	0.265734266	266	9209192	1001	?b
?g  454  ?a  ?g  454  ?b   => ?a  884  ?b	0.202560241	0.004808208	0.152063313	269	55946	1769	?b
?g  157  ?a  ?g  157  ?b   => ?a  884  ?b	0.110692771	0.142166344	0.167045455	147	1034	880	?b
?g  157  ?b  ?g  439  ?a   => ?a  884  ?b	0.152861446	0.1624	0.185897436	203	1250	1092	?b
?a  534  ?h  ?b  879  ?h   => ?a  23  ?b	0.033457249	0.00000159	0.310344828	9	5659779	29	?a
?g  808  ?a  ?g  808  ?b   => ?a  884  ?b	0.28689759	0.136804309	0.179209784	381	2785	2126	?b
?a  270  ?b  ?a  299  ?b   => ?a  1369  ?b	0.05391577	0.058896	0.469461078	1960	33279	4175	?a
?a  1382  ?g  ?g  215  ?b   => ?a  1382  ?b	0.022825551	0.382257421	0.382257421	6709	17551	17551	?a
?h  179  ?b  ?a  8  ?h   => ?a  1369  ?b	0.025885071	0.153682835	0.634524612	941	6123	1483	?a
?a  1077  ?h  ?h  88  ?b   => ?a  1369  ?b	0.010040437	0.013706346	0.191701681	365	26630	1904	?a
?a  324  ?h  ?h  58  ?b   => ?a  58  ?b	0.013131018	0.199311024	0.508155583	405	2032	797	?a
?g  215  ?a  ?g  454  ?b   => ?a  884  ?b	0.115210843	0.004595423	0.220143885	153	33294	695	?b
?g  215  ?a  ?g  808  ?b   => ?a  884  ?b	0.049698795	0.146341463	0.190751445	66	451	346	?b
?a  576  ?h  ?h  58  ?b   => ?a  58  ?b	0.011704439	0.190200211	0.427218935	361	1898	845	?a
?g  215  ?a  ?g  326  ?b   => ?a  326  ?b	0.109589041	0.130081301	0.130081301	16	123	123	?b
?g  215  ?a  ?g  296  ?b   => ?a  326  ?b	0.01369863	0.0015625	0.2	2	1280	10	?b
?g  157  ?a  ?g  439  ?b   => ?a  884  ?b	0.151355422	0.1608	0.179464286	201	1250	1120	?b
?h  58  ?b  ?a  674  ?h   => ?a  58  ?b	0.014103686	0.267363245	0.504640371	435	1627	862	?a
?h  105  ?b  ?a  225  ?h   => ?a  105  ?b	0.013786545	0.139060748	0.232295207	3349	24083	14417	?a
?b  1201  ?a  ?b  250  ?a   => ?a  248  ?b	0.020959596	0.35021097	1	166	474	166	?a
?a  415  ?h  ?h  58  ?b   => ?a  58  ?b	0.010018481	0.291784703	0.607072692	309	1059	509	?a
?g  215  ?a  ?g  242  ?b   => ?a  326  ?b	0.01369863	0.000453104	0.133333333	2	4414	15	?b
?g  270  ?b  ?g  439  ?a   => ?a  884  ?b	0.142319277	0.001978125	0.153533712	189	95545	1231	?b
?b  250  ?a  ?a  31  ?b   => ?a  248  ?b	0.018308081	1	1	145	145	145	?a
?h  265  ?b  ?a  616  ?h   => ?a  616  ?b	0.219047619	0.56097561	0.56097561	46	82	82	?a
?b  265  ?h  ?a  616  ?h   => ?a  616  ?b	0.219047619	0.56097561	0.56097561	46	82	82	?a
?a  1002  ?h  ?b  884  ?h   => ?a  267  ?b	0.018575851	0.181818182	0.20979021	30	165	143	?b
?a  1002  ?h  ?b  775  ?h   => ?a  267  ?b	0.016099071	0.201550388	0.329113924	26	129	79	?b
?a  267  ?h  ?b  775  ?h   => ?a  267  ?b	0.065634675	0.078869048	0.102217936	106	1344	1037	?b
?a  1002  ?h  ?h  884  ?b   => ?a  267  ?b	0.040866873	0.088709677	0.112627986	66	744	586	?b
?a  1002  ?h  ?h  775  ?b   => ?a  267  ?b	0.022291022	0.146341463	0.196721311	36	246	183	?b
?a  1002  ?h  ?h  215  ?b   => ?a  267  ?b	0.013622291	0.47826087	0.5	22	46	44	?b
?a  267  ?h  ?h  775  ?b   => ?a  267  ?b	0.109597523	0.09521248	0.123002085	177	1859	1439	?b
?g  324  ?a  ?g  58  ?b   => ?a  58  ?b	0.011963817	0.079406068	0.507565337	369	4647	727	?a
?g  215  ?b  ?a  267  ?g   => ?a  267  ?b	0.148606811	0.963855422	0.963855422	240	249	249	?b
?h  198  ?b  ?a  215  ?h   => ?a  198  ?b	0.048409405	0.000040717	0.207100592	35	859597	169	?a
?h  372  ?b  ?a  479  ?h   => ?a  372  ?b	0.010182208	0.791666667	0.95	38	48	40	?a
?h  372  ?b  ?a  95  ?h   => ?a  372  ?b	0.038049303	0.881987578	0.8875	142	161	160	?a
?g  576  ?a  ?g  58  ?b   => ?a  58  ?b	0.011736861	0.041239462	0.427895981	362	8778	846	?a
?a  1023  ?h  ?h  265  ?b   => ?a  372  ?b	0.035905681	0.003213969	0.203030303	134	41693	660	?a
?g  372  ?b  ?g  95  ?a   => ?a  372  ?b	0.038049303	0.321266968	0.8875	142	442	160	?a
?g  58  ?b  ?g  674  ?a   => ?a  58  ?b	0.015335733	0.04205192	0.509698276	473	11248	928	?a
?g  1023  ?b  ?g  1103  ?a   => ?a  372  ?b	0.033226152	0.01208106	0.873239437	124	10264	142	?a
?h  1023  ?b  ?a  99  ?h   => ?a  372  ?b	0.054662379	0.029535254	0.653846154	204	6907	312	?a
?g  1023  ?b  ?g  373  ?a   => ?a  372  ?b	0.010718114	0.029325513	0.754716981	40	1364	53	?a
?h  105  ?b  ?a  170  ?h   => ?a  105  ?b	0.037333586	0.571563623	0.664249615	9069	15867	13653	?a
?g  1023  ?b  ?g  343  ?a   => ?a  372  ?b	0.020364416	0.020005265	0.853932584	76	3799	89	?a
?a  576  ?h  ?h  93  ?b   => ?a  93  ?b	0.016129032	0.2	0.2	2	10	10	?b
?g  576  ?a  ?g  93  ?b   => ?a  93  ?b	0.016129032	0.166666667	0.166666667	2	12	12	?b
?g  100  ?a  ?g  1023  ?b   => ?a  372  ?b	0.024651661	0.007999304	0.352490421	92	11501	261	?a
?h  1023  ?b  ?a  901  ?h   => ?a  372  ?b	0.015541265	0.001983042	0.4	58	29248	145	?a
?b  215  ?h  ?h  775  ?a   => ?a  884  ?b	0.026355422	0.000003535	0.187165775	35	9901430	187	?b
?a  439  ?h  ?h  610  ?b   => ?a  1369  ?b	0.178912332	0.017805568	0.328368759	6504	365279	19807	?a
?g  105  ?b  ?g  170  ?a   => ?a  105  ?b	0.036996023	0.300940964	0.664374954	8987	29863	13527	?a
?h  187  ?b  ?a  458  ?h   => ?a  187  ?b	0.014958863	0.674157303	0.759493671	60	89	79	?a
?h  187  ?b  ?a  930  ?h   => ?a  187  ?b	0.017950636	0.72	0.734693878	72	100	98	?a
?g  187  ?b  ?g  930  ?a   => ?a  187  ?b	0.016205435	0.097451274	0.738636364	65	667	88	?a
?g  187  ?b  ?g  458  ?a   => ?a  187  ?b	0.018947893	0.101198402	0.64957265	76	751	117	?a
?a  239  ?h  ?h  561  ?b   => ?a  561  ?b	0.043941411	0.176470588	0.785714286	33	187	42	?a
?a  166  ?h  ?h  561  ?b   => ?a  561  ?b	0.146471372	0.808823529	0.901639344	110	136	122	?a
?h  561  ?b  ?a  77  ?h   => ?a  561  ?b	0.023968043	0.152542373	1	18	118	18	?a
?a  166  ?h  ?h  741  ?b   => ?a  561  ?b	0.018641811	0.020802377	0.777777778	14	673	18	?a
?a  170  ?h  ?h  561  ?b   => ?a  561  ?b	0.145139814	0.736486486	0.900826446	109	148	121	?a
?g  170  ?a  ?g  561  ?b   => ?a  561  ?b	0.145139814	0.389285714	0.900826446	109	280	121	?a
?h  40  ?b  ?a  625  ?h   => ?a  561  ?b	0.03861518	0.014507254	0.146464646	29	1999	198	?a
?g  166  ?a  ?g  561  ?b   => ?a  561  ?b	0.145139814	0.373287671	0.900826446	109	292	121	?a
?g  170  ?a  ?g  741  ?b   => ?a  561  ?b	0.017310253	0.010851419	0.8125	13	1198	16	?a
?g  239  ?a  ?g  561  ?b   => ?a  561  ?b	0.011984021	0.066176471	0.692307692	9	136	13	?a
?a  170  ?h  ?h  741  ?b   => ?a  561  ?b	0.010652463	0.011869436	0.615384615	8	674	13	?a
?g  1023  ?b  ?g  879  ?a   => ?a  372  ?b	0.019292605	0.0028125	0.857142857	72	25600	84	?a
?a  3  ?h  ?b  713  ?h   => ?a  672  ?b	0.061643836	0.001731435	0.409090909	9	5198	22	?a
?g  166  ?a  ?g  741  ?b   => ?a  561  ?b	0.011984021	0.007718696	0.692307692	9	1166	13	?a
?a  3  ?h  ?h  532  ?b   => ?a  672  ?b	0.02739726	0.001412928	0.8	4	2831	5	?a
?h  28  ?b  ?a  799  ?h   => ?a  672  ?b	0.02739726	0.002838893	0.25	4	1409	16	?a
?h  105  ?b  ?a  166  ?h   => ?a  105  ?b	0.038864967	0.572355259	0.669147353	9441	16495	14109	?a
?h  455  ?b  ?a  522  ?h   => ?a  455  ?b	0.048153343	0.140710383	0.205588822	103	732	501	?a
?a  127  ?h  ?h  455  ?b   => ?a  455  ?b	0.012622721	0.586956522	0.692307692	27	46	39	?a
?h  455  ?b  ?a  455  ?h   => ?a  455  ?b	0.087891538	0.551319648	0.551319648	188	341	341	?a
?a  1  ?h  ?b  394  ?h   => ?a  1121  ?b	0.022364803	0.003177001	0.209262436	122	38401	583	?b
?h  1121  ?b  ?a  166  ?h   => ?a  1121  ?b	0.371585701	0.813076615	0.813076615	2027	2493	2493	?b
?h  1386  ?b  ?a  166  ?h   => ?a  1121  ?b	0.332355637	0.799735333	0.895750988	1813	2267	2024	?b
?h  1121  ?b  ?a  170  ?h   => ?a  1121  ?b	0.371219065	0.769961977	0.769961977	2025	2630	2630	?b
?h  1386  ?b  ?a  170  ?h   => ?a  1121  ?b	0.330522456	0.755974843	0.850873053	1803	2385	2119	?b
?g  1121  ?b  ?g  170  ?a   => ?a  1121  ?b	0.371585701	0.660691004	0.660691004	2027	3068	3068	?b
?g  1386  ?b  ?g  170  ?a   => ?a  1121  ?b	0.332355637	0.632368329	0.783830523	1813	2867	2313	?b
?g  1121  ?b  ?g  166  ?a   => ?a  1121  ?b	0.371219065	0.633406318	0.633406318	2025	3197	3197	?b
?g  1386  ?b  ?g  166  ?a   => ?a  1121  ?b	0.330522456	0.611186441	0.760118044	1803	2950	2372	?b
?g  215  ?a  ?g  988  ?b   => ?a  988  ?b	0.025817556	0.234375	0.517241379	15	64	29	?a
?h  634  ?b  ?a  634  ?h   => ?a  634  ?b	0.162072767	1	1	147	147	147	?a
?a  1095  ?h  ?h  634  ?b   => ?a  634  ?b	0.019845645	1	1	18	18	18	?a
?a  454  ?h  ?h  634  ?b   => ?a  634  ?b	0.274531422	0.992031873	1	249	251	249	?a
?a  112  ?h  ?h  634  ?b   => ?a  634  ?b	0.018743109	0.708333333	1	17	24	17	?a
?g  454  ?a  ?g  634  ?b   => ?a  634  ?b	0.070562293	0.633663366	1	64	101	64	?a
?g  112  ?a  ?g  634  ?b   => ?a  634  ?b	0.018743109	0.034623218	1	17	491	17	?a
?a  170  ?h  ?h  718  ?b   => ?a  718  ?b	0.04	0.551724138	1	16	29	16	?a
?a  166  ?h  ?h  718  ?b   => ?a  718  ?b	0.04	0.5	1	16	32	16	?a
?g  166  ?a  ?g  718  ?b   => ?a  718  ?b	0.04	0.275862069	1	16	58	16	?a
?g  170  ?a  ?g  718  ?b   => ?a  718  ?b	0.04	0.266666667	1	16	60	16	?a
?a  166  ?h  ?h  221  ?b   => ?a  221  ?b	0.077186964	0.927835052	0.989010989	90	97	91	?a
?a  166  ?h  ?h  229  ?b   => ?a  221  ?b	0.057461407	0.239285714	0.761363636	67	280	88	?a
?a  170  ?h  ?h  221  ?b   => ?a  221  ?b	0.073756432	0.895833333	0.977272727	86	96	88	?a
?a  170  ?h  ?h  229  ?b   => ?a  221  ?b	0.047169811	0.19434629	0.696202532	55	283	79	?a
?g  166  ?a  ?g  229  ?b   => ?a  221  ?b	0.04974271	0.059244127	0.725	58	979	80	?a
?a  534  ?h  ?b  77  ?h   => ?a  167  ?b	0.054023887	0.000136848	0.195004029	484	3536772	2482	?a
?g  170  ?a  ?g  221  ?b   => ?a  221  ?b	0.074614065	0.287128713	0.97752809	87	303	89	?a
?g  166  ?a  ?g  221  ?b   => ?a  221  ?b	0.072898799	0.238095238	0.988372093	85	357	86	?a
?g  170  ?a  ?g  229  ?b   => ?a  221  ?b	0.048885077	0.064479638	0.686746988	57	884	83	?a
?b  271  ?h  ?a  84  ?h   => ?a  84  ?b	0.010309278	0.012903226	0.210526316	4	310	19	?b
?b  775  ?h  ?a  84  ?h   => ?a  84  ?b	0.015463918	0.074074074	0.545454545	6	81	11	?b
?g  612  ?a  ?g  8  ?b   => ?a  1121  ?b	0.033913841	0.056644213	0.18954918	185	3266	976	?b
?g  775  ?b  ?a  84  ?g   => ?a  84  ?b	0.023195876	0.065693431	0.692307692	9	137	13	?b
?g  105  ?b  ?g  166  ?a   => ?a  105  ?b	0.038354506	0.31773693	0.669276632	9317	29323	13921	?a
?h  610  ?b  ?a  88  ?h   => ?a  1108  ?b	0.016936672	0.000190054	0.225490196	23	121018	102	?a
?a  20  ?b  ?a  943  ?b   => ?a  587  ?b	0.01193954	0.218350755	0.363636364	188	861	517	?a
?h  384  ?b  ?a  674  ?h   => ?a  743  ?b	0.044485635	0.021159356	0.727272727	96	4537	132	?b
?a  193  ?b  ?a  943  ?b   => ?a  587  ?b	0.010288327	0.061926606	0.137288136	162	2616	1180	?a
?h  324  ?b  ?a  674  ?h   => ?a  743  ?b	0.016682113	0.003592097	0.375	36	10022	96	?b
?g  324  ?a  ?g  384  ?b   => ?a  743  ?b	0.044485635	0.00850536	0.571428571	96	11287	168	?b
?h  1041  ?b  ?a  138  ?h   => ?a  1041  ?b	0.140138408	0.302238806	0.981818182	162	536	165	?a
?h  1041  ?b  ?a  613  ?h   => ?a  1041  ?b	0.020761246	0.179104478	0.96	24	134	25	?a
?h  1041  ?b  ?a  879  ?h   => ?a  1041  ?b	0.010380623	0.444444444	0.8	12	27	15	?a
?g  1041  ?b  ?g  879  ?a   => ?a  1041  ?b	0.047577855	0.44	0.93220339	55	125	59	?a
?g  324  ?b  ?g  384  ?a   => ?a  743  ?b	0.018072289	0.003455303	0.210810811	39	11287	185	?b
?g  1041  ?b  ?g  138  ?a   => ?a  1041  ?b	0.012110727	0.147368421	0.875	14	95	16	?a
?b  111  ?h  ?a  88  ?h   => ?a  1108  ?b	0.017673049	0.000120417	0.145454545	24	199307	165	?a
?a  459  ?g  ?g  79  ?b   => ?a  79  ?b	0.561247216	0.9	0.916363636	252	280	275	?a
?g  459  ?a  ?g  79  ?b   => ?a  79  ?b	0.296213808	0.146153846	0.852564103	133	910	156	?a
?g  388  ?a  ?g  88  ?b   => ?a  84  ?b	0.010309278	0.005069708	0.137931034	4	789	29	?b
?b  1196  ?h  ?a  239  ?h   => ?a  42  ?b	0.016903915	0.003873598	0.365384615	19	4905	52	?a
?a  170  ?h  ?h  42  ?b   => ?a  42  ?b	0.087188612	0.671232877	0.742424242	98	146	132	?a
?a  166  ?h  ?h  42  ?b   => ?a  42  ?b	0.088078292	0.697183099	0.76744186	99	142	129	?a
?a  1016  ?h  ?h  576  ?b   => ?a  42  ?b	0.019572954	0.468085106	0.814814815	22	47	27	?a
?a  1016  ?h  ?h  415  ?b   => ?a  42  ?b	0.011565836	0.224137931	0.866666667	13	58	15	?a
?h  42  ?b  ?a  613  ?h   => ?a  42  ?b	0.018683274	0.116022099	0.119318182	21	181	176	?a
?h  1127  ?b  ?a  138  ?h   => ?a  42  ?b	0.019572954	0.271604938	0.305555556	22	81	72	?a
?h  42  ?b  ?a  879  ?h   => ?a  42  ?b	0.023131673	0.590909091	0.928571429	26	44	28	?a
?g  170  ?a  ?g  42  ?b   => ?a  42  ?b	0.087188612	0.422413793	0.759689922	98	232	129	?a
?g  166  ?a  ?g  42  ?b   => ?a  42  ?b	0.088078292	0.458333333	0.761538462	99	216	130	?a
?g  42  ?b  ?g  879  ?a   => ?a  42  ?b	0.041814947	0.123036649	0.203463203	47	382	231	?a
?a  138  ?h  ?h  42  ?b   => ?a  42  ?b	0.041814947	0.093253968	0.110328638	47	504	426	?a
?g  138  ?a  ?g  42  ?b   => ?a  42  ?b	0.013345196	0.133928571	0.882352941	15	112	17	?a
?a  674  ?h  ?b  674  ?h   => ?a  743  ?b	0.056070436	0.004001587	0.352769679	121	30238	343	?b
?a  1255  ?h  ?h  623  ?b   => ?a  615  ?b	0.012607708	0.154502132	0.272928666	616	3987	2257	?a
?h  126  ?b  ?a  401  ?h   => ?a  615  ?b	0.024887943	0.784010316	0.926829268	1216	1551	1312	?a
?h  615  ?b  ?a  804  ?h   => ?a  615  ?b	0.014019935	0.988455988	1	685	693	685	?a
?h  126  ?b  ?a  625  ?h   => ?a  615  ?b	0.023250578	0.638920135	0.884046693	1136	1778	1285	?a
?h  1099  ?b  ?a  934  ?h   => ?a  1099  ?b	0.013097439	0.964980545	0.993987976	496	514	499	?a
?h  1074  ?b  ?a  948  ?h   => ?a  615  ?b	0.01148202	0.697761194	0.883464567	561	804	635	?a
?h  126  ?b  ?a  20  ?h   => ?a  615  ?b	0.027610062	0.757439641	0.898135819	1349	1781	1502	?a
?a  239  ?h  ?h  615  ?b   => ?a  615  ?b	0.026279703	0.8359375	0.968325792	1284	1536	1326	?a
?h  126  ?b  ?a  193  ?h   => ?a  615  ?b	0.042448679	0.396634156	0.805124224	2074	5229	2576	?a
?h  126  ?b  ?a  587  ?h   => ?a  615  ?b	0.03986983	0.66643859	0.846220678	1948	2923	2302	?a
?h  126  ?b  ?a  1277  ?h   => ?a  615  ?b	0.058208314	0.508129355	0.83182217	2844	5597	3419	?a
?h  13  ?b  ?a  948  ?h   => ?a  615  ?b	0.018318017	0.56466877	0.858925144	895	1585	1042	?a
?h  13  ?b  ?a  943  ?h   => ?a  615  ?b	0.012218834	0.397205589	0.808943089	597	1503	738	?a
?g  215  ?a  ?g  534  ?b   => ?a  309  ?b	0.054794521	0.000105306	0.8	8	75969	10	?b
?h  126  ?b  ?a  948  ?h   => ?a  615  ?b	0.107738595	0.612591644	0.843995511	5264	8593	6237	?a
?h  28  ?b  ?a  879  ?h   => ?a  672  ?b	0.047945205	0.001902691	0.4375	7	3679	16	?a
?a  166  ?h  ?h  615  ?b   => ?a  615  ?b	0.106653841	0.98154078	0.996748279	5211	5309	5228	?a
?a  170  ?h  ?h  615  ?b   => ?a  615  ?b	0.106121697	0.980707395	0.997115385	5185	5287	5200	?a
?h  1074  ?b  ?a  191  ?h   => ?a  615  ?b	0.011502487	0.629339306	0.830132939	562	893	677	?a
?b  215  ?h  ?h  884  ?a   => ?a  884  ?b	0.185993976	0.000003085	0.204979253	247	80052561	1205	?b
?g  439  ?a  ?g  439  ?b   => ?a  884  ?b	0.426957831	0.065082645	0.127187079	567	8712	4458	?b
?a  613  ?h  ?b  613  ?h   => ?a  630  ?b	0.2303207	0.000000398	0.205729167	79	198733298	384	?a
?h  1  ?b  ?a  170  ?h   => ?a  1  ?b	0.110421836	0.958363245	0.989621942	1335	1393	1349	?a
?g  454  ?b  ?g  88  ?a   => ?a  114  ?b	0.020191822	0.001468591	0.338983051	40	27237	118	?b
?h  1  ?b  ?a  902  ?h   => ?a  1  ?b	0.060794045	0.715676728	0.94351733	735	1027	779	?a
?h  1  ?b  ?a  613  ?h   => ?a  1  ?b	0.025558313	0.351936219	0.900874636	309	878	343	?a
?h  1  ?b  ?a  166  ?h   => ?a  1  ?b	0.110339123	0.975859546	0.994780015	1334	1367	1341	?a
?h  1  ?b  ?a  107  ?h   => ?a  1  ?b	0.029528536	0.924870466	0.954545455	357	386	374	?a
?h  1  ?b  ?a  108  ?h   => ?a  1  ?b	0.029280397	0.924281984	0.959349593	354	383	369	?a
?g  170  ?a  ?g  615  ?b   => ?a  615  ?b	0.105814691	0.786431396	0.99710704	5170	6574	5185	?a
?h  1  ?b  ?a  534  ?h   => ?a  1  ?b	0.019023987	0.086045642	0.93495935	230	2673	246	?a
?g  166  ?a  ?g  615  ?b   => ?a  615  ?b	0.106346835	0.788587039	0.997121474	5196	6589	5211	?a
?h  13  ?b  ?a  191  ?h   => ?a  615  ?b	0.087087333	0.451602632	0.752298444	4255	9422	5656	?a
?g  1  ?b  ?g  166  ?a   => ?a  1  ?b	0.110339123	0.666666667	0.994780015	1334	2001	1341	?a
?g  1  ?b  ?g  170  ?a   => ?a  1  ?b	0.110339123	0.670351759	0.989614243	1334	1990	1348	?a
?g  1  ?b  ?g  107  ?a   => ?a  1  ?b	0.029528536	0.481781377	0.957104558	357	741	373	?a
?a  1  ?h  ?h  215  ?b   => ?a  1  ?b	0.108519438	0.646942801	0.646942801	1312	2028	2028	?a
?g  1  ?b  ?g  108  ?a   => ?a  1  ?b	0.028866832	0.551342812	0.956164384	349	633	365	?a
?g  1  ?b  ?g  902  ?a   => ?a  1  ?b	0.027047146	0.362930078	0.934285714	327	901	350	?a
?h  111  ?b  ?a  88  ?h   => ?a  1  ?b	0.015550041	0.001120208	0.23888183	188	167826	787	?a
?h  623  ?b  ?a  808  ?h   => ?a  615  ?b	0.408809022	0.055245012	0.335545215	19974	361553	59527	?a
?g  612  ?a  ?g  918  ?b   => ?a  1  ?b	0.049710505	0.323466093	0.903759398	601	1858	665	?a
?g  615  ?b  ?g  879  ?a   => ?a  615  ?b	0.027425858	0.099377039	0.980966325	1340	13484	1366	?a
?g  28  ?b  ?g  613  ?a   => ?a  672  ?b	0.04109589	0.001401542	0.428571429	6	4281	14	?a
?a  613  ?h  ?b  613  ?h   => ?a  629  ?b	0.241071429	0.000000408	0.203007519	81	198733298	399	?a
?h  126  ?b  ?a  943  ?h   => ?a  615  ?b	0.107349721	0.456921335	0.827809343	5245	11479	6336	?a
?a  215  ?h  ?h  988  ?b   => ?a  988  ?b	0.025817556	0.000031791	0.238095238	15	471826	63	?a
?b  111  ?a  ?a  155  ?b   => ?a  610  ?b	0.041442762	1	1	509	509	509	?a
?a  1095  ?b  ?b  88  ?a   => ?a  579  ?b	0.020746888	0.5	1	5	10	5	?b
?b  111  ?a  ?b  764  ?a   => ?a  610  ?b	0.0452695	0.660332542	1	556	842	556	?a
