Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?h  1119  ?b  ?a  458  ?h   => ?a  1119  ?b	0.020467836	0.233333333	0.583333333	7	30	12	?a
?g  1119  ?b  ?g  458  ?a   => ?a  1119  ?b	0.020467836	0.212121212	0.583333333	7	33	12	?a
?h  100  ?b  ?a  613  ?h   => ?a  833  ?b	0.106657609	0.002735716	0.120583717	157	57389	1302	?a
?g  120  ?b  ?g  808  ?a   => ?a  523  ?b	0.011682243	0.043859649	0.625	5	114	8	?a
?h  1193  ?b  ?a  1193  ?h   => ?a  1193  ?b	0.218631624	0.999967174	0.999967174	152313	152318	152318	?a
?h  1346  ?b  ?a  534  ?h   => ?a  1346  ?b	0.037361354	0.00349918	0.251473477	256	73160	1018	?a
?a  88  ?h  ?h  91  ?b   => ?a  365  ?b	0.015700483	0.000090897	0.192307692	130	1430186	676	?a
?a  284  ?h  ?h  600  ?b   => ?a  1103  ?b	0.031409493	0.176657862	0.180326405	10099	57167	56004	?b
?g  373  ?b  ?a  879  ?g   => ?a  1103  ?b	0.013750012	0.274528068	0.308513608	4421	16104	14330	?b
?g  373  ?b  ?g  613  ?a   => ?a  1103  ?b	0.013973943	0.262610322	0.296020556	4493	17109	15178	?b
?g  120  ?b  ?g  659  ?a   => ?a  523  ?b	0.011682243	0.000303343	0.714285714	5	16483	7	?a
?b  1188  ?h  ?a  170  ?h   => ?a  1103  ?b	0.038765018	0.386109476	0.625545797	12464	32281	19925	?b
?b  1188  ?h  ?h  170  ?a   => ?a  1103  ?b	0.038758798	0.60710284	0.63137096	12462	20527	19738	?b
?b  1188  ?h  ?h  166  ?a   => ?a  1103  ?b	0.038755688	0.588560363	0.625834966	12461	21172	19911	?b
?g  120  ?b  ?g  270  ?a   => ?a  523  ?b	0.095794393	0.000821495	0.308270677	41	49909	133	?a
?b  1188  ?h  ?a  166  ?h   => ?a  1103  ?b	0.038768128	0.374842124	0.631139241	12465	33254	19750	?b
?h  1103  ?b  ?a  166  ?h   => ?a  1103  ?b	0.187881578	0.32975245	0.32975245	60409	183195	183195	?b
?h  1227  ?b  ?a  534  ?h   => ?a  1227  ?b	0.012135922	0.136986301	0.555555556	10	73	18	?a
?h  1227  ?b  ?a  170  ?h   => ?a  1227  ?b	0.333737864	0.875796178	0.975177305	275	314	282	?a
?h  1227  ?b  ?a  613  ?h   => ?a  1227  ?b	0.435679612	0.203514739	0.90201005	359	1764	398	?a
?h  1227  ?b  ?a  879  ?h   => ?a  1227  ?b	0.033980583	0.49122807	1	28	57	28	?a
?h  1227  ?b  ?a  166  ?h   => ?a  1227  ?b	0.334951456	0.826347305	0.975265018	276	334	283	?a
?g  1227  ?b  ?g  170  ?a   => ?a  1227  ?b	0.333737864	0.77247191	0.975177305	275	356	282	?a
?g  1227  ?b  ?g  879  ?a   => ?a  1227  ?b	0.433252427	0.438574939	0.901515152	357	814	396	?a
?g  1227  ?b  ?g  613  ?a   => ?a  1227  ?b	0.036407767	0.38961039	1	30	77	30	?a
?a  1252  ?h  ?b  166  ?h   => ?a  1252  ?b	0.015399901	0.271929825	0.271929825	31	114	114	?a
?g  1227  ?b  ?g  166  ?a   => ?a  1227  ?b	0.333737864	0.81120944	0.975177305	275	339	282	?a
?h  1252  ?b  ?a  166  ?h   => ?a  1252  ?b	0.029806259	0.434782609	0.618556701	60	138	97	?a
?a  1252  ?h  ?b  170  ?h   => ?a  1252  ?b	0.011425733	0.148387097	0.148387097	23	155	155	?a
?a  1252  ?h  ?h  170  ?b   => ?a  1252  ?b	0.011425733	0.198275862	0.198275862	23	116	116	?a
?h  1252  ?b  ?a  170  ?h   => ?a  1252  ?b	0.028812717	0.475409836	0.707317073	58	122	82	?a
?g  1252  ?b  ?g  166  ?a   => ?a  1252  ?b	0.029806259	0.422535211	0.697674419	60	142	86	?a
?g  1252  ?b  ?g  170  ?a   => ?a  1252  ?b	0.028812717	0.394557823	0.698795181	58	147	83	?a
?h  29  ?b  ?a  459  ?h   => ?a  29  ?b	0.123348018	0.049910873	0.383561644	28	561	73	?a
?h  189  ?b  ?a  459  ?h   => ?a  29  ?b	0.022026432	0.018587361	0.1	5	269	50	?a
?a  1175  ?h  ?h  29  ?b   => ?a  29  ?b	0.013215859	1	1	3	3	3	?a
?h  29  ?b  ?a  879  ?h   => ?a  29  ?b	0.030837004	0.388888889	0.777777778	7	18	9	?a
?a  265  ?h  ?h  29  ?b   => ?a  29  ?b	0.013215859	0.058823529	0.375	3	51	8	?a
?g  163  ?a  ?g  29  ?b   => ?a  29  ?b	0.013215859	0.026315789	1	3	114	3	?a
?g  29  ?b  ?g  879  ?a   => ?a  29  ?b	0.057268722	0.096296296	0.30952381	13	135	42	?a
?g  29  ?b  ?g  459  ?a   => ?a  29  ?b	0.066079295	0.03164557	0.245901639	15	474	61	?a
?g  265  ?a  ?g  29  ?b   => ?a  29  ?b	0.017621145	0.060606061	0.307692308	4	66	13	?a
?g  1175  ?a  ?g  29  ?b   => ?a  29  ?b	0.013215859	0.002446982	0.75	3	1226	4	?a
?a  1252  ?h  ?h  166  ?b   => ?a  1252  ?b	0.015399901	0.167567568	0.167567568	31	185	185	?a
?h  1103  ?b  ?a  170  ?h   => ?a  1103  ?b	0.188771083	0.341724188	0.341724188	60695	177614	177614	?b
?g  126  ?b  ?g  215  ?a   => ?a  623  ?b	0.018226753	0.222641509	0.290640394	236	1060	812	?a
?a  166  ?h  ?b  99  ?h   => ?a  1103  ?b	0.098697777	0.134373293	0.258905115	31734	236163	122570	?b
?h  309  ?b  ?a  439  ?h   => ?a  173  ?b	0.19295302	0.000206354	0.588737201	345	1671886	586	?a
?a  1369  ?h  ?h  623  ?b   => ?a  126  ?b	0.016846847	0.43487964	0.66454065	25527	58699	38413	?a
?g  120  ?b  ?g  88  ?a   => ?a  523  ?b	0.018691589	0.000225867	0.285714286	8	35419	28	?a
?g  1103  ?b  ?g  166  ?a   => ?a  1103  ?b	0.187866027	0.307717387	0.307717387	60404	196297	196297	?b
?a  170  ?h  ?b  99  ?h   => ?a  1103  ?b	0.095951506	0.128658409	0.261384914	30851	239790	118029	?b
?g  1103  ?b  ?g  170  ?a   => ?a  1103  ?b	0.188764863	0.318692109	0.318692109	60693	190444	190444	?b
?a  157  ?h  ?b  345  ?h   => ?a  126  ?b	0.016379594	0.059914976	0.155889428	24819	414237	159209	?a
?a  157  ?h  ?h  623  ?b   => ?a  126  ?b	0.02216878	0.099618029	0.18336099	33591	337198	183196	?a
?a  40  ?h  ?h  496  ?b   => ?a  126  ?b	0.013473122	0.206353859	0.629432077	20415	98932	32434	?a
?g  215  ?a  ?g  686  ?b   => ?a  623  ?b	0.023246833	0.084526818	0.122957516	301	3561	2448	?a
?h  170  ?a  ?b  99  ?h   => ?a  1103  ?b	0.094695002	0.127511213	0.250796946	30447	238779	121401	?b
?a  299  ?h  ?h  623  ?b   => ?a  126  ?b	0.02458952	0.278509493	0.653563472	37259	133780	57009	?a
?h  166  ?a  ?b  99  ?h   => ?a  1103  ?b	0.09465768	0.127464161	0.255432183	30435	238773	119151	?b
?a  1077  ?h  ?h  496  ?b   => ?a  126  ?b	0.019443137	0.200917944	0.739260263	29461	146632	39852	?a
?g  120  ?b  ?g  439  ?a   => ?a  523  ?b	0.278037383	0.020573997	0.164819945	119	5784	722	?a
?g  1193  ?b  ?g  88  ?a   => ?a  1193  ?b	0.017105783	0.568044235	0.927970721	11917	20979	12842	?a
?a  215  ?h  ?h  52  ?b   => ?a  52  ?b	0.150284322	0.00002523	0.181372549	185	7332663	1020	?a
?h  126  ?b  ?a  576  ?h   => ?a  126  ?b	0.017124691	0.517572905	0.855550793	25948	50134	30329	?a
?a  215  ?h  ?b  66  ?h   => ?a  52  ?b	0.142973193	0.000024044	0.179043744	176	7320020	983	?a
?a  220  ?h  ?h  414  ?b   => ?a  414  ?b	0.830119656	0.574654427	0.999632893	10892	18954	10896	?a
?h  414  ?b  ?a  714  ?h   => ?a  414  ?b	0.136422529	0.98189797	1	1790	1823	1790	?a
?a  270  ?h  ?h  623  ?b   => ?a  126  ?b	0.053025958	0.248605314	0.643254581	80347	323191	124907	?a
?g  220  ?a  ?g  414  ?b   => ?a  414  ?b	0.192134746	0.857191431	0.999207293	2521	2941	2523	?a
?g  414  ?b  ?g  714  ?a   => ?a  414  ?b	0.130325433	0.777626194	1	1710	2199	1710	?a
?a  534  ?h  ?h  77  ?b   => ?a  1227  ?b	0.018203883	0.000006904	0.384615385	15	2172674	39	?a
?g  126  ?b  ?g  576  ?a   => ?a  126  ?b	0.017136571	0.400302161	0.855185588	25966	64866	30363	?a
?b  612  ?h  ?h  902  ?a   => ?a  87  ?b	0.011348465	0.003122489	0.201780415	136	43555	674	?b
?a  366  ?h  ?h  799  ?b   => ?a  87  ?b	0.038551402	0.274183976	0.685459941	462	1685	674	?b
?g  365  ?a  ?g  799  ?b   => ?a  87  ?b	0.033294393	0.20620155	0.745794393	399	1935	535	?b
?g  273  ?a  ?g  603  ?b   => ?a  87  ?b	0.017773698	0.25	0.591666667	213	852	360	?b
?g  1386  ?b  ?g  902  ?a   => ?a  87  ?b	0.022029372	0.024149286	0.44	264	10932	600	?b
?g  1121  ?b  ?g  902  ?a   => ?a  87  ?b	0.014519359	0.009967348	0.491525424	174	17457	354	?b
?g  120  ?b  ?g  215  ?a   => ?a  523  ?b	0.088785047	0.011546642	0.170403587	38	3291	223	?a
?g  91  ?a  ?g  977  ?b   => ?a  87  ?b	0.114736315	0.070599712	0.871356147	1375	19476	1578	?b
?h  1204  ?b  ?a  534  ?h   => ?a  1204  ?b	0.319047619	0.048410405	0.943661972	67	1384	71	?a
?h  1204  ?b  ?a  459  ?h   => ?a  1204  ?b	0.123809524	0.382352941	1	26	68	26	?a
?b  227  ?h  ?a  349  ?h   => ?a  1021  ?b	0.018451665	0.005226085	0.978723404	46	8802	47	?b
?h  228  ?b  ?a  349  ?h   => ?a  1021  ?b	0.016847172	0.005072464	1	42	8280	42	?b
?g  1204  ?b  ?g  534  ?a   => ?a  1204  ?b	0.080952381	0.158878505	0.772727273	17	107	22	?a
?g  1204  ?b  ?g  459  ?a   => ?a  1204  ?b	0.10952381	0.166666667	1	23	138	23	?a
?g  1099  ?a  ?g  58  ?b   => ?a  263  ?b	0.014466546	0.1	0.198347107	24	240	121	?a
?h  686  ?b  ?a  98  ?h   => ?a  126  ?b	0.025196025	0.131499092	0.3799184	38178	290329	100490	?a
?a  215  ?h  ?h  420  ?b   => ?a  420  ?b	0.324863884	0.00002448	0.396895787	179	7312080	451	?a
?h  1138  ?b  ?a  166  ?h   => ?a  1138  ?b	0.01910828	0.020833333	0.5	3	144	6	?a
?h  1138  ?b  ?a  170  ?h   => ?a  1138  ?b	0.01910828	0.021126761	0.5	3	142	6	?a
?g  1138  ?b  ?g  166  ?a   => ?a  1138  ?b	0.01910828	0.019607843	0.5	3	153	6	?a
?g  1138  ?b  ?g  170  ?a   => ?a  1138  ?b	0.01910828	0.019607843	0.5	3	153	6	?a
?a  365  ?h  ?h  87  ?b   => ?a  799  ?b	0.020806443	0.084752892	0.57489301	403	4755	701	?b
?g  366  ?a  ?g  87  ?b   => ?a  799  ?b	0.02374929	0.0678166	0.51627385	460	6783	891	?b
?h  126  ?b  ?a  415  ?h   => ?a  126  ?b	0.014994994	0.337738205	0.824120421	22721	67274	27570	?a
?g  1382  ?b  ?g  509  ?a   => ?a  1204  ?b	0.028571429	0.000065186	0.230769231	6	92044	26	?a
?g  126  ?b  ?g  324  ?a   => ?a  126  ?b	0.015278118	0.335648316	0.870824556	23150	68971	26584	?a
?h  126  ?b  ?a  324  ?h   => ?a  126  ?b	0.019653005	0.323466794	0.889403261	29779	92062	33482	?a
?a  1336  ?h  ?h  1382  ?b   => ?a  1204  ?b	0.028571429	0.000104976	0.230769231	6	57156	26	?a
?g  191  ?a  ?g  615  ?b   => ?a  126  ?b	0.031560698	0.239549573	0.592376965	47822	199633	80729	?a
?a  126  ?h  ?h  686  ?b   => ?a  126  ?b	0.017359638	0.978353046	0.978353046	26304	26886	26886	?a
?h  126  ?b  ?a  674  ?h   => ?a  126  ?b	0.018847852	0.316608095	0.857498874	28559	90203	33305	?a
?g  126  ?b  ?g  674  ?a   => ?a  126  ?b	0.022261835	0.27866171	0.872146237	33732	121050	38677	?a
?a  1103  ?g  ?g  215  ?b   => ?a  1103  ?b	0.010058253	0.384587941	0.393430657	3234	8409	8220	?b
?a  439  ?h  ?h  623  ?b   => ?a  126  ?b	0.566785174	0.216020286	0.314856086	858815	3975622	2727643	?a
?b  166  ?h  ?a  879  ?h   => ?a  879  ?b	0.033659092	0.350602151	0.38890051	40903	116665	105176	?b
?b  613  ?h  ?a  879  ?h   => ?a  879  ?b	0.055725987	0.113304053	0.191832006	67719	597675	353012	?b
?b  170  ?h  ?a  879  ?h   => ?a  879  ?b	0.0335875	0.339166708	0.387362507	40816	120342	105369	?b
?b  170  ?h  ?h  613  ?a   => ?a  879  ?b	0.011390586	0.07282197	0.183973737	13842	190080	75239	?b
?b  166  ?h  ?h  613  ?a   => ?a  879  ?b	0.011418565	0.072898443	0.185371719	13876	190347	74855	?b
?g  170  ?b  ?a  879  ?g   => ?a  879  ?b	0.033589146	0.371113212	0.38809603	40818	109988	105175	?b
?g  126  ?b  ?g  415  ?a   => ?a  126  ?b	0.014998954	0.281584914	0.823322707	22727	80711	27604	?a
?b  166  ?h  ?h  534  ?a   => ?a  879  ?b	0.010136486	0.016127301	0.116163712	12318	763798	106040	?b
?g  166  ?b  ?a  879  ?g   => ?a  879  ?b	0.033640165	0.358279069	0.384033669	40880	114101	106449	?b
?h  179  ?b  ?a  423  ?h   => ?a  1134  ?b	0.022262473	0.005275274	0.10539445	676	128145	6414	?a
?h  299  ?b  ?a  44  ?h   => ?a  1134  ?b	0.010736045	0.029593319	0.322772277	326	11016	1010	?a
?h  270  ?b  ?a  44  ?h   => ?a  1134  ?b	0.010373786	0.015997156	0.177165354	315	19691	1778	?a
?g  170  ?b  ?g  613  ?a   => ?a  879  ?b	0.012102395	0.073343939	0.189501218	14707	200521	77609	?b
?a  459  ?h  ?b  850  ?h   => ?a  851  ?b	0.015384615	0.035714286	0.5	2	56	4	?a
?b  163  ?h  ?a  459  ?h   => ?a  851  ?b	0.015384615	0.000096642	0.333333333	2	20695	6	?a
?g  459  ?b  ?a  879  ?g   => ?a  879  ?b	0.022596843	0.125101366	0.396643122	27460	219502	69231	?b
?g  613  ?b  ?a  879  ?g   => ?a  879  ?b	0.054387129	0.023711393	0.247745283	66092	2787352	266774	?b
?g  25  ?a  ?g  25  ?b   => ?a  851  ?b	0.023076923	0.000086543	0.3	3	34665	10	?a
?b  216  ?a  ?b  242  ?a   => ?a  83  ?b	0.012155123	0.026627219	0.913043478	63	2366	69	?b
?b  1347  ?a  ?b  242  ?a   => ?a  83  ?b	0.336098784	0.063483965	0.921693122	1742	27440	1890	?b
?g  270  ?b  ?g  764  ?a   => ?a  1134  ?b	0.024271365	0.006820033	0.12299733	737	108064	5992	?a
?h  610  ?b  ?a  808  ?h   => ?a  1134  ?b	0.069619628	0.002084502	0.133882204	2114	1014151	15790	?a
?h  459  ?b  ?a  839  ?h   => ?a  185  ?b	0.059384942	0.000360045	0.123893805	56	155536	452	?a
?h  879  ?b  ?a  879  ?h   => ?a  879  ?b	0.057198156	0.163514763	0.163514763	69508	425087	425087	?b
?b  1347  ?a  ?b  216  ?a   => ?a  83  ?b	0.011769246	0.02221413	0.924242424	61	2746	66	?b
?g  1196  ?a  ?g  1196  ?b   => ?a  200  ?b	0.032948929	0.00023766	0.13363029	60	252461	449	?b
?b  345  ?h  ?a  439  ?h   => ?a  126  ?b	0.536597857	0.097289007	0.164725861	813074	8357306	4935922	?a
?b  613  ?h  ?a  685  ?h   => ?a  1372  ?b	0.010917031	0.031055901	0.322580645	10	322	31	?a
?h  1372  ?b  ?a  170  ?h   => ?a  1372  ?b	0.479257642	0.912681913	0.982102908	439	481	447	?a
?h  1372  ?b  ?a  804  ?h   => ?a  1372  ?b	0.519650655	0.979423868	1	476	486	476	?a
?h  1372  ?b  ?a  166  ?h   => ?a  1372  ?b	0.479257642	0.890466531	0.986516854	439	493	445	?a
?h  1045  ?b  ?a  685  ?h   => ?a  1372  ?b	0.012008734	0.028061224	0.282051282	11	392	39	?a
?h  1372  ?b  ?a  879  ?h   => ?a  1372  ?b	0.034934498	0.385542169	0.96969697	32	83	33	?a
?g  1372  ?b  ?g  166  ?a   => ?a  1372  ?b	0.479257642	0.775618375	0.982102908	439	566	447	?a
?g  1372  ?b  ?g  879  ?a   => ?a  1372  ?b	0.517467249	0.427412083	0.997894737	474	1109	475	?a
?g  1372  ?b  ?g  804  ?a   => ?a  1372  ?b	0.032751092	0.75	1	30	40	30	?a
?g  1372  ?b  ?g  170  ?a   => ?a  1372  ?b	0.479257642	0.756896552	0.986516854	439	580	445	?a
?g  166  ?b  ?g  613  ?a   => ?a  879  ?b	0.012091697	0.072275645	0.187667629	14694	203305	78298	?b
?b  58  ?h  ?a  914  ?h   => ?a  1043  ?b	0.026986507	0.003164557	0.580645161	18	5688	31	?b
?a  1043  ?h  ?b  58  ?h   => ?a  1043  ?b	0.025487256	0.025449102	0.607142857	17	668	28	?b
?a  1043  ?h  ?b  1254  ?h   => ?a  1043  ?b	0.023988006	0.059701493	0.301886792	16	268	53	?b
?a  1043  ?h  ?h  1254  ?b   => ?a  1043  ?b	0.025487256	0.515151515	0.80952381	17	33	21	?b
?h  1254  ?b  ?a  914  ?h   => ?a  1043  ?b	0.026986507	0.111111111	0.857142857	18	162	21	?b
?a  1043  ?h  ?h  88  ?b   => ?a  1043  ?b	0.016491754	0.035031847	0.161764706	11	314	68	?b
?a  1043  ?h  ?h  299  ?b   => ?a  1043  ?b	0.022488756	0.094936709	0.178571429	15	158	84	?b
?a  293  ?h  ?h  476  ?b   => ?a  476  ?b	0.096913137	0.54	0.9375	135	250	144	?a
?g  293  ?a  ?g  476  ?b   => ?a  476  ?b	0.096913137	0.428571429	0.9375	135	315	144	?a
?a  405  ?g  ?g  750  ?b   => ?a  405  ?b	0.013464482	0.122929607	0.153176395	475	3864	3101	?b
?g  750  ?a  ?g  750  ?b   => ?a  405  ?b	0.010799932	0.050443532	0.12691539	381	7553	3002	?b
?b  170  ?h  ?h  534  ?a   => ?a  879  ?b	0.010153767	0.016164996	0.115756984	12339	763316	106594	?b
?a  225  ?h  ?b  764  ?h   => ?a  1060  ?b	0.099578842	0.017232647	0.133244185	2790	161902	20939	?a
?a  1277  ?b  ?a  193  ?b   => ?a  1060  ?b	0.022235706	0.380109823	0.701576577	623	1639	888	?a
?a  1277  ?h  ?b  95  ?h   => ?a  1060  ?b	0.018059819	0.302994012	0.521112255	506	1670	971	?a
?h  270  ?b  ?a  879  ?h   => ?a  1134  ?b	0.039552116	0.043766627	0.221137912	1201	27441	5431	?a
?a  1060  ?h  ?b  95  ?h   => ?a  1060  ?b	0.015097437	0.363714531	0.363714531	423	1163	1163	?a
?h  1060  ?b  ?a  196  ?h   => ?a  1060  ?b	0.012384895	0.434292866	0.549920761	347	799	631	?a
?h  1060  ?b  ?a  836  ?h   => ?a  1060  ?b	0.011064316	0.507364975	0.687361419	310	611	451	?a
?h  1060  ?b  ?a  142  ?h   => ?a  1060  ?b	0.013991006	0.345070423	0.688927944	392	1136	569	?a
?a  1277  ?h  ?h  95  ?b   => ?a  1060  ?b	0.020236991	0.334908447	0.530898876	567	1693	1068	?a
?a  193  ?b  ?a  225  ?b   => ?a  1060  ?b	0.021878792	0.075998016	0.703788749	613	8066	871	?a
?h  193  ?b  ?a  613  ?h   => ?a  1060  ?b	0.043828967	0.047965003	0.237340549	1228	25602	5174	?a
?a  1277  ?h  ?b  576  ?h   => ?a  1060  ?b	0.012456278	0.021647438	0.125584743	349	16122	2779	?a
?h  1060  ?b  ?a  166  ?h   => ?a  1060  ?b	0.073809694	0.296402465	0.60556369	2068	6977	3415	?a
?h  225  ?b  ?a  613  ?h   => ?a  1060  ?b	0.070704547	0.040665093	0.346510408	1981	48715	5717	?a
?a  1277  ?b  ?a  225  ?b   => ?a  1060  ?b	0.076236705	0.237096237	0.819018405	2136	9009	2608	?a
?a  1060  ?h  ?h  95  ?b   => ?a  1060  ?b	0.015097437	0.397183099	0.397183099	423	1065	1065	?a
?h  1277  ?b  ?a  166  ?h   => ?a  1060  ?b	0.037618674	0.12255814	0.409638554	1054	8600	2573	?a
?h  1060  ?b  ?a  813  ?h   => ?a  1060  ?b	0.011314155	0.418205805	0.589219331	317	758	538	?a
?a  1277  ?h  ?h  576  ?b   => ?a  1060  ?b	0.01463345	0.024368499	0.146219686	410	16825	2804	?a
?a  166  ?h  ?h  193  ?b   => ?a  1060  ?b	0.01995146	0.019110458	0.249888243	559	29251	2237	?a
?h  1060  ?b  ?a  170  ?h   => ?a  1060  ?b	0.069169819	0.309881676	0.609625668	1938	6254	3179	?a
?h  1277  ?b  ?a  170  ?h   => ?a  1060  ?b	0.034906132	0.130053191	0.421007318	978	7520	2323	?a
?g  170  ?b  ?g  534  ?a   => ?a  879  ?b	0.010742964	0.015946518	0.115945504	13055	818674	112596	?b
?g  193  ?b  ?g  398  ?a   => ?a  1060  ?b	0.015347277	0.181128896	0.222913427	430	2374	1929	?a
?g  1045  ?a  ?g  193  ?b   => ?a  1060  ?b	0.014669141	0.045404331	0.234188034	411	9052	1755	?a
?a  170  ?h  ?h  193  ?b   => ?a  1060  ?b	0.021521879	0.021746971	0.272850679	603	27728	2210	?a
?g  166  ?a  ?g  193  ?b   => ?a  1060  ?b	0.02341352	0.019674294	0.262085497	656	33343	2503	?a
?a  1125  ?h  ?h  686  ?b   => ?a  126  ?b	0.153710405	0.194045855	0.667813581	232908	1200273	348762	?a
?a  225  ?h  ?b  613  ?h   => ?a  1060  ?b	0.01463345	0.010541201	0.120305164	410	38895	3408	?a
?g  1060  ?b  ?g  196  ?a   => ?a  1060  ?b	0.010029267	0.29119171	0.481989708	281	965	583	?a
?g  225  ?b  ?g  398  ?a   => ?a  1060  ?b	0.032764651	0.094057377	0.157921899	918	9760	5813	?a
?g  1045  ?a  ?g  225  ?b   => ?a  1060  ?b	0.023591977	0.041129986	0.405521472	661	16071	1630	?a
?a  166  ?h  ?h  225  ?b   => ?a  1060  ?b	0.052180741	0.012401286	0.274760383	1462	117891	5321	?a
?g  1060  ?b  ?g  142  ?a   => ?a  1060  ?b	0.011742451	0.259463722	0.582300885	329	1268	565	?a
?g  1060  ?b  ?g  166  ?a   => ?a  1060  ?b	0.071953744	0.295125165	0.61369863	2016	6831	3285	?a
?g  1060  ?b  ?g  170  ?a   => ?a  1060  ?b	0.067920622	0.277931941	0.613475177	1903	6847	3102	?a
?g  1277  ?b  ?g  166  ?a   => ?a  1060  ?b	0.035869798	0.120057341	0.419624217	1005	8371	2395	?a
?g  1277  ?b  ?g  170  ?a   => ?a  1060  ?b	0.034085231	0.110801717	0.41849255	955	8619	2282	?a
?g  170  ?a  ?g  193  ?b   => ?a  1060  ?b	0.019844386	0.016367865	0.242371404	556	33969	2294	?a
?g  1060  ?b  ?g  813  ?a   => ?a  1060  ?b	0.013527018	0.481575604	0.712406015	379	787	532	?a
?a  1045  ?h  ?b  1045  ?h   => ?a  1141  ?b	0.021208454	0.057404226	0.230658106	1437	25033	6230	?b
?a  1045  ?h  ?h  138  ?b   => ?a  1141  ?b	0.02100183	0.073738211	0.23194784	1423	19298	6135	?b
?b  1196  ?h  ?a  239  ?h   => ?a  625  ?b	0.0321226	0.013040205	0.665536723	589	45168	885	?a
?a  239  ?h  ?h  625  ?b   => ?a  625  ?b	0.104657504	0.171876399	0.32404593	1919	11165	5922	?a
?a  239  ?h  ?h  943  ?b   => ?a  625  ?b	0.029341187	0.019601414	0.69151671	538	27447	778	?a
?a  170  ?h  ?h  225  ?b   => ?a  1060  ?b	0.052609037	0.012817949	0.283026114	1474	114995	5208	?a
?h  193  ?b  ?a  239  ?h   => ?a  625  ?b	0.029341187	0.028937177	0.68797954	538	18592	782	?a
?h  625  ?b  ?a  804  ?h   => ?a  625  ?b	0.019415358	0.972677596	0.988888889	356	366	360	?a
?a  170  ?h  ?h  625  ?b   => ?a  625  ?b	0.111747382	0.529731127	0.600175747	2049	3868	3414	?a
?h  112  ?b  ?a  239  ?h   => ?a  625  ?b	0.011561955	0.03639485	0.539440204	212	5825	393	?a
?a  166  ?h  ?h  625  ?b   => ?a  625  ?b	0.113983421	0.541731467	0.611468695	2090	3858	3418	?a
?g  625  ?b  ?g  879  ?a   => ?a  625  ?b	0.015325044	0.075497045	0.472268908	281	3722	595	?a
?g  166  ?a  ?g  225  ?b   => ?a  1060  ?b	0.054036691	0.010798859	0.271666966	1514	140200	5573	?a
?g  170  ?a  ?g  625  ?b   => ?a  625  ?b	0.111747382	0.490074145	0.605317578	2049	4181	3385	?a
?g  166  ?a  ?g  625  ?b   => ?a  625  ?b	0.113928883	0.48945642	0.608151383	2089	4268	3435	?a
?a  768  ?h  ?b  768  ?h   => ?a  519  ?b	0.016814573	0.000348361	0.126760563	36	103341	284	?b
?b  265  ?h  ?h  545  ?a   => ?a  545  ?b	0.021805847	0.389048991	0.501858736	135	347	269	?b
?b  265  ?h  ?a  545  ?h   => ?a  545  ?b	0.022290422	0.333333333	0.552	138	414	250	?b
?h  545  ?a  ?b  775  ?h   => ?a  545  ?b	0.018413827	0.083455344	0.171428571	114	1366	665	?b
?a  545  ?h  ?b  775  ?h   => ?a  545  ?b	0.034081732	0.127185051	0.241972477	211	1659	872	?b
?b  306  ?h  ?h  512  ?a   => ?a  545  ?b	0.010337587	0.037647059	0.418300654	64	1700	153	?b
?b  112  ?h  ?h  512  ?a   => ?a  545  ?b	0.041350347	0.081763015	0.358041958	256	3131	715	?b
?a  613  ?h  ?h  879  ?b   => ?a  200  ?b	0.048325096	0.000010146	0.181069959	88	8673519	486	?b
?g  170  ?a  ?g  225  ?b   => ?a  1060  ?b	0.049789421	0.010161417	0.277888446	1395	137284	5020	?a
?a  545  ?h  ?b  579  ?h   => ?a  545  ?b	0.013406558	0.747747748	0.943181818	83	111	88	?b
?b  112  ?a  ?b  545  ?a   => ?a  545  ?b	0.032466484	0.877729258	0.990147783	201	229	203	?b
?h  545  ?a  ?b  579  ?h   => ?a  545  ?b	0.01179131	0.675925926	0.848837209	73	108	86	?b
?a  112  ?b  ?b  545  ?a   => ?a  545  ?b	0.032466484	0.990147783	1	201	203	201	?b
?a  306  ?h  ?h  512  ?b   => ?a  545  ?b	0.010660636	0.038823529	0.185393258	66	1700	356	?b
?a  112  ?h  ?h  512  ?b   => ?a  545  ?b	0.046034566	0.091025232	0.348837209	285	3131	817	?b
?b  545  ?h  ?a  579  ?h   => ?a  545  ?b	0.01179131	0.657657658	0.820224719	73	111	89	?b
?h  545  ?b  ?a  579  ?h   => ?a  545  ?b	0.014052657	0.805555556	0.805555556	87	108	108	?b
?a  225  ?h  ?h  879  ?b   => ?a  1060  ?b	0.134948961	0.015585968	0.170838605	3781	242590	22132	?a
?h  265  ?a  ?b  545  ?h   => ?a  545  ?b	0.021805847	0.401785714	0.431309904	135	336	313	?b
?b  545  ?h  ?h  579  ?a   => ?a  545  ?b	0.01179131	0.760416667	0.829545455	73	96	88	?b
?b  545  ?h  ?h  775  ?a   => ?a  545  ?b	0.01922145	0.072738386	0.104845815	119	1636	1135	?b
?a  265  ?h  ?b  545  ?h   => ?a  545  ?b	0.022613471	0.338164251	0.438871473	140	414	319	?b
?h  545  ?b  ?a  775  ?h   => ?a  545  ?b	0.029074463	0.131771596	0.131771596	180	1366	1366	?b
