Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  830  ?b   => ?a  479  ?b	0.01648035	0.137632339	0.339667458	143	1039	421	?b
?b  982  ?a   => ?a  479  ?b	0.060965772	0.129339853	0.423878205	529	4090	1248	?b
?b  1163  ?a   => ?a  662  ?b	0.020975832	0.00746632	0.522727273	46	6161	88	?a
?b  1382  ?a   => ?a  63  ?b	0.360230548	0.000564989	0.778816199	500	884973	642	?a
?a  1134  ?b   => ?a  179  ?b	0.014283059	0.152646738	0.584299563	3074	20138	5261	?a
?a  1  ?b   => ?a  179  ?b	0.109060496	0.076738233	0.882107558	23472	305871	26609	?a
?a  88  ?b   => ?a  179  ?b	0.056407397	0.001841953	0.526338608	12140	6590831	23065	?a
?b  130  ?a   => ?a  1083  ?b	0.207261725	0.012754865	0.850931677	137	10741	161	?b
?a  130  ?b   => ?a  1083  ?b	0.045385779	0.002793036	0.789473684	30	10741	38	?b
?a  114  ?b   => ?a  107  ?b	0.017643352	0.044449148	0.992907801	840	18898	846	?b
?b  655  ?a   => ?a  107  ?b	0.063516068	0.173543759	0.296703297	3024	17425	10192	?b
?a  166  ?b   => ?a  107  ?b	0.017622348	0.001992415	0.790763431	839	421097	1061	?b
?b  170  ?a   => ?a  107  ?b	0.012728418	0.00144704	0.725748503	606	418786	835	?b
?b  108  ?a   => ?a  107  ?b	0.769460197	0.694457082	0.967694218	36634	52752	37857	?b
?b  51  ?a   => ?a  768  ?b	0.131729598	0.137046189	0.34691259	2163	15783	6235	?a
?b  247  ?a   => ?a  768  ?b	0.014190012	0.013293775	0.271245634	233	17527	859	?a
?a  78  ?b   => ?a  768  ?b	0.055968331	0.007031692	0.24624866	919	130694	3732	?a
?b  179  ?a   => ?a  768  ?b	0.048355664	0.003689248	0.726440988	794	215220	1093	?a
?a  109  ?b   => ?a  768  ?b	0.033982948	0.005863315	0.445331205	558	95168	1253	?a
?b  918  ?a   => ?a  768  ?b	0.014372716	0.001380125	0.629333333	236	170999	375	?a
?a  221  ?b   => ?a  229  ?b	0.05919223	0.456450016	0.590986758	2767	6062	4682	?a
?b  26  ?a   => ?a  229  ?b	0.010353827	0.028519239	0.563445867	484	16971	859	?a
?a  236  ?b   => ?a  229  ?b	0.013755188	0.032071425	0.619460501	643	20049	1038	?a
?b  1229  ?a   => ?a  1059  ?b	0.023041475	0.011961722	1	5	418	5	?a
?a  1014  ?b   => ?a  1059  ?b	0.032258065	0.020710059	0.777777778	7	338	9	?a
?b  1058  ?a   => ?a  751  ?b	0.165559772	0.009928029	0.126266281	349	35153	2764	?a
?b  1255  ?a   => ?a  751  ?b	0.04886148	0.002437812	0.123798077	103	42251	832	?a
?a  143  ?b   => ?a  751  ?b	0.690702087	0.034620506	0.278287462	1456	42056	5232	?a
?b  265  ?a   => ?a  430  ?b	0.010889292	0.00001907	0.4	6	314630	15	?a
?a  265  ?b   => ?a  430  ?b	0.01814882	0.000031783	0.4	10	314630	25	?a
?b  431  ?a   => ?a  430  ?b	0.627949183	0.623423423	0.988571429	346	555	350	?a
?a  1146  ?b   => ?a  994  ?b	0.024549918	0.0005065	0.882352941	15	29615	17	?a
?a  1023  ?b   => ?a  372  ?b	0.095413062	0.001722115	0.109041653	1610	934897	14765	?a
?b  567  ?a   => ?a  567  ?b	0.134093377	0.134093377	0.583234947	494	3684	847	?b
?b  1188  ?a   => ?a  1205  ?b	0.12745098	0.000078069	0.412698413	26	333040	63	?b
?a  1206  ?b   => ?a  1205  ?b	0.024509804	0.020491803	1	5	244	5	?b
?b  99  ?a   => ?a  1205  ?b	0.102941176	0.000060522	0.777777778	21	346984	27	?b
?a  288  ?b   => ?a  1008  ?b	0.036777583	0.00013959	0.22027972	63	451321	286	?a
?a  112  ?b   => ?a  1008  ?b	0.028604787	0.000290498	0.875	49	168676	56	?a
?a  1347  ?b   => ?a  1008  ?b	0.06538237	0.000030709	0.170212766	112	3647105	658	?a
?a  74  ?b   => ?a  1008  ?b	0.039112668	0.001383811	0.322115385	67	48417	208	?a
?a  728  ?b   => ?a  1190  ?b	0.065022121	0.016753022	0.16321723	970	57900	5943	?a
?a  534  ?b   => ?a  1190  ?b	0.137820083	0.000071431	0.130143056	2056	28782950	15798	?a
?b  132  ?a   => ?a  131  ?b	0.569185552	0.739375063	0.998778502	7359	9953	7368	?a
?b  1347  ?a   => ?a  1209  ?b	0.080267559	0.000006581	0.413793103	24	3647105	58	?a
?a  83  ?b   => ?a  1209  ?b	0.016722408	0.001430615	1	5	3495	5	?a
?a  1347  ?b   => ?a  1209  ?b	0.010033445	0.000000823	0.375	3	3647105	8	?a
?b  242  ?a   => ?a  1209  ?b	0.066889632	0.000066082	0.434782609	20	302654	46	?a
?a  144  ?b   => ?a  134  ?b	0.183488813	0.263550272	0.271735743	2616	9926	9627	?a
?b  1369  ?a   => ?a  977  ?b	0.231854943	0.02550474	0.773500601	4501	176477	5819	?b
?b  299  ?a   => ?a  977  ?b	0.017411013	0.000553606	0.291630716	338	610542	1159	?b
?b  270  ?a   => ?a  977  ?b	0.044351723	0.000583006	0.211288344	861	1476828	4075	?b
?b  409  ?a   => ?a  410  ?b	0.153761062	0.421212121	0.896774194	417	990	465	?a
?a  454  ?b   => ?a  829  ?b	0.014205987	0.000052263	0.427480916	56	1071504	131	?a
?a  88  ?b   => ?a  829  ?b	0.014713343	0.0000088	0.34939759	58	6590831	166	?a
?a  889  ?b   => ?a  829  ?b	0.075849822	0.047272727	0.687356322	299	6325	435	?a
?b  872  ?a   => ?a  872  ?b	0.113207547	0.113207547	0.144082333	84	742	583	?b
?b  59  ?a   => ?a  930  ?b	0.013802928	0.039166492	0.13555234	562	14349	4146	?a
?a  113  ?b   => ?a  930  ?b	0.014908144	0.051115789	0.111131454	607	11875	5462	?a
?b  1213  ?a   => ?a  930  ?b	0.036324786	0.032188561	0.102937082	1479	45948	14368	?a
?a  458  ?b   => ?a  930  ?b	0.110202377	0.060781339	0.105713276	4487	73822	42445	?a
?b  458  ?a   => ?a  930  ?b	0.231702525	0.127793883	0.27415652	9434	73822	34411	?a
?a  112  ?b   => ?a  930  ?b	0.037724727	0.009106215	0.551526032	1536	168676	2785	?a
?b  930  ?a   => ?a  930  ?b	0.084389429	0.084389429	0.178725618	3436	40716	19225	?a
?a  741  ?b   => ?a  561  ?b	0.076116682	0.004383317	0.409313725	167	38099	408	?a
?b  619  ?a   => ?a  32  ?b	0.017699115	0.000107733	0.8	4	37129	5	?a
?b  225  ?a   => ?a  608  ?b	0.167699782	0.004493585	0.995029821	1001	222762	1006	?b
?b  284  ?a   => ?a  99  ?b	0.01899223	0.109730918	0.586716524	6590	60056	11232	?a
?b  1103  ?a   => ?a  99  ?b	0.15539045	0.430283781	0.756054126	53918	125308	71315	?a
?b  703  ?a   => ?a  494  ?b	0.040909091	0.002077802	0.43902439	18	8663	41	?b
?a  694  ?b   => ?a  494  ?b	0.020454545	0.001490066	0.272727273	9	6040	33	?b
?b  415  ?a   => ?a  95  ?b	0.026639344	0.000818581	0.383966245	91	111168	237	?b
?b  95  ?a   => ?a  95  ?b	0.50263466	0.50263466	0.785812357	1717	3416	2185	?b
?b  576  ?a   => ?a  95  ?b	0.017271663	0.00029912	0.353293413	59	197245	167	?b
?a  415  ?b   => ?a  95  ?b	0.040690867	0.00125036	0.547244094	139	111168	254	?b
?a  576  ?b   => ?a  95  ?b	0.024004684	0.000415727	0.473988439	82	197245	173	?b
?b  613  ?a   => ?a  861  ?b	0.010822855	0.000032825	0.402366864	68	2071600	169	?a
?a  1074  ?b   => ?a  13  ?b	0.042654028	0.089114152	0.883381924	4545	51002	5145	?a
?a  126  ?b   => ?a  13  ?b	0.941185303	0.092559213	0.846183702	100288	1083501	118518	?a
?b  163  ?a   => ?a  1237  ?b	0.228235895	0.340182648	0.853053435	894	2628	1048	?a
?b  879  ?a   => ?a  470  ?b	0.10483871	0.000011776	0.764705882	13	1103953	17	?a
?b  228  ?a   => ?a  227  ?b	0.687968663	0.285787345	0.999187256	6147	21509	6152	?a
?a  247  ?b   => ?a  606  ?b	0.022527596	0.028527415	0.693481276	500	17527	721	?b
?b  78  ?a   => ?a  606  ?b	0.039558459	0.006717982	0.558524173	878	130694	1572	?b
?a  879  ?b   => ?a  606  ?b	0.012435233	0.000250011	0.354755784	276	1103953	778	?b
?b  613  ?a   => ?a  606  ?b	0.023473755	0.000251496	0.454228422	521	2071600	1147	?b
?b  1146  ?a   => ?a  606  ?b	0.505609371	0.378929596	0.842935477	11222	29615	13313	?b
?b  152  ?a   => ?a  161  ?b	0.266666667	0.070175439	0.842105263	32	456	38	?b
?a  813  ?b   => ?a  161  ?b	0.016666667	0.000223714	1	2	8940	2	?b
?b  1237  ?a   => ?a  161  ?b	0.125	0.003829461	0.6	15	3917	25	?b
?b  1346  ?a   => ?a  161  ?b	0.016666667	0.001029336	0.666666667	2	1943	3	?b
?b  1347  ?a   => ?a  161  ?b	0.016666667	0.000000548	0.25	2	3647105	8	?b
?b  537  ?a   => ?a  537  ?b	0.056876061	0.056876061	0.115318417	67	1178	581	?a
?a  613  ?b   => ?a  362  ?b	0.015209125	0.000001931	0.25	4	2071600	16	?a
?b  775  ?a   => ?a  775  ?b	0.679330189	0.679330189	0.714465061	222518	327555	311447	?b
?a  78  ?b   => ?a  454  ?b	0.016110999	0.132087165	0.450413547	17263	130694	38327	?a
?a  288  ?b   => ?a  454  ?b	0.272660671	0.647337483	0.694789737	292157	451321	420497	?a
?b  1382  ?a   => ?a  1154  ?b	0.266015863	0.003448693	0.4999181	3052	884973	6105	?b
?b  177  ?a   => ?a  210  ?b	0.602730375	0.645940015	0.932418163	883	1367	947	?b
?b  1347  ?a   => ?a  389  ?b	0.027370856	0.000038935	0.36503856	142	3647105	389	?b
?b  480  ?a   => ?a  389  ?b	0.010601388	0.000000707	0.462184874	55	77777342	119	?b
?b  107  ?a   => ?a  655  ?b	0.173543759	0.063516068	0.290545734	3024	47610	10408	?a
?a  108  ?b   => ?a  655  ?b	0.398794835	0.131729603	0.394560527	6949	52752	17612	?a
?b  112  ?a   => ?a  489  ?b	0.037400831	0.001173848	0.883928571	198	168676	224	?a
?b  879  ?a   => ?a  489  ?b	0.083112958	0.000398568	0.372250423	440	1103953	1182	?a
?a  73  ?b   => ?a  1292  ?b	0.088757396	0.000524338	0.120967742	60	114430	496	?a
?a  410  ?b   => ?a  249  ?b	0.021551724	0.001843658	0.833333333	5	2712	6	?a
?b  774  ?a   => ?a  301  ?b	0.163636364	0.440659925	0.863399374	828	1879	959	?a
?b  300  ?a   => ?a  301  ?b	0.014426877	0.01468222	0.9125	73	4972	80	?a
?b  1310  ?a   => ?a  301  ?b	0.177470356	0.195047785	0.963519313	898	4604	932	?a
?a  300  ?b   => ?a  301  ?b	0.403557312	0.41069992	0.552937991	2042	4972	3693	?a
?a  757  ?b   => ?a  391  ?b	0.017960603	0.18128655	0.534482759	62	342	116	?a
?b  190  ?a   => ?a  189  ?b	0.030434783	0.5	0.777777778	7	14	9	?b
?a  1231  ?b   => ?a  950  ?b	0.027272727	0.002650177	0.375	3	1132	8	?b
?a  1052  ?b   => ?a  950  ?b	0.036363636	0.000093974	0.210526316	4	42565	19	?b
?a  799  ?b   => ?a  950  ?b	0.018181818	0.000147732	0.5	2	13538	4	?b
?b  519  ?a   => ?a  519  ?b	0.633685801	0.633685801	0.937430168	839	1324	895	?b
?b  98  ?a   => ?a  744  ?b	0.016626656	0.000997647	0.294952681	374	374882	1268	?b
?b  576  ?a   => ?a  576  ?b	0.680103425	0.680103425	0.787303096	134147	197245	170388	?b
?a  927  ?b   => ?a  276  ?b	0.623931624	0.000480004	0.414772727	73	152082	176	?a
?b  1369  ?a   => ?a  17  ?b	0.146912293	0.007185072	0.378281623	1268	176477	3352	?b
?a  78  ?b   => ?a  17  ?b	0.011586143	0.000765146	0.302114804	100	130694	331	?b
?a  44  ?b   => ?a  17  ?b	0.060827251	0.016185221	0.595238095	525	32437	882	?b
?b  40  ?a   => ?a  17  ?b	0.066852045	0.00174265	0.21457791	577	331105	2689	?b
?b  142  ?a   => ?a  503  ?b	0.014925373	0.000089578	1	2	22327	2	?b
?b  112  ?a   => ?a  503  ?b	0.014925373	0.000011857	1	2	168676	2	?b
?b  393  ?a   => ?a  284  ?b	0.012221926	0.100136426	0.955729167	734	7330	768	?a
?a  602  ?b   => ?a  284  ?b	0.028223658	0.456873315	0.940099834	1695	3710	1803	?a
?a  488  ?b   => ?a  284  ?b	0.0229286	0.766277129	0.842201835	1377	1797	1635	?a
?a  487  ?b   => ?a  284  ?b	0.010090582	0.855932203	0.975845411	606	708	621	?a
?a  100  ?b   => ?a  284  ?b	0.150243106	0.100918252	0.703767257	9023	89409	12821	?a
?b  99  ?a   => ?a  284  ?b	0.109730918	0.01899223	0.368423995	6590	346984	17887	?a
?a  112  ?b   => ?a  306  ?b	0.026510213	0.005424601	0.339769773	915	168676	2693	?a
?a  418  ?b   => ?a  1238  ?b	0.016257621	0.091148116	1	104	1141	104	?b
?b  934  ?a   => ?a  1238  ?b	0.694231671	0.127794884	0.993290092	4441	34751	4471	?b
?b  322  ?a   => ?a  321  ?b	0.559612846	0.298591549	0.363532438	1272	4260	3499	?b
?a  1237  ?b   => ?a  937  ?b	0.024390244	0.000765892	0.115384615	3	3917	26	?a
?a  44  ?b   => ?a  664  ?b	0.010928962	0.000061658	0.666666667	2	32437	3	?a
?a  418  ?b   => ?a  366  ?b	0.021797391	0.106923751	0.93129771	122	1141	131	?b
?a  1  ?b   => ?a  366  ?b	0.011077363	0.0002027	0.260504202	62	305871	238	?b
?b  365  ?a   => ?a  366  ?b	0.316240843	0.503126777	0.97359736	1770	3518	1818	?b
?a  613  ?b   => ?a  366  ?b	0.482222619	0.001302858	0.505146921	2699	2071600	5343	?b
?b  170  ?a   => ?a  166  ?b	0.806956592	0.811409646	0.983189484	339807	418786	345617	?a
?a  1369  ?b   => ?a  299  ?b	0.039956301	0.138233311	0.289995483	24395	176477	84122	?a
?a  270  ?b   => ?a  299  ?b	0.163268047	0.067497366	0.184778337	99682	1476828	539468	?a
?b  393  ?a   => ?a  487  ?b	0.132768362	0.012824011	0.425339367	94	7330	221	?b
?a  284  ?b   => ?a  487  ?b	0.855932203	0.010090582	0.100949525	606	60056	6003	?b
?a  100  ?b   => ?a  487  ?b	0.450564972	0.003567873	0.364988558	319	89409	874	?b
?a  1103  ?b   => ?a  487  ?b	0.012711864	0.000071823	0.115384615	9	125308	78	?b
?b  930  ?a   => ?a  1213  ?b	0.032188561	0.036324786	0.537818182	1479	40716	2750	?a
?b  879  ?a   => ?a  1213  ?b	0.011556542	0.000480999	0.746835443	531	1103953	711	?a
?a  939  ?b   => ?a  195  ?b	0.139097744	0.228395062	0.770833333	37	162	48	?a
?a  99  ?b   => ?a  878  ?b	0.012875536	0.000008646	0.230769231	3	346984	13	?a
?b  427  ?a   => ?a  427  ?b	0.159946237	0.159946237	0.561320755	119	744	212	?b
?a  720  ?b   => ?a  721  ?b	0.025316456	0.212765957	0.588235294	10	47	17	?b
?a  719  ?b   => ?a  721  ?b	0.288607595	0.039874082	0.231237323	114	2859	493	?b
?b  410  ?a   => ?a  409  ?b	0.421212121	0.153761062	0.809708738	417	2712	515	?b
?a  879  ?b   => ?a  673  ?b	0.016470588	0.000006341	0.189189189	7	1103953	37	?b
?b  673  ?a   => ?a  673  ?b	0.315294118	0.315294118	0.87012987	134	425	154	?b
?a  74  ?b   => ?a  818  ?b	0.010247216	0.046863705	0.906512185	2269	48417	2503	?a
?b  239  ?a   => ?a  879  ?b	0.015915533	0.088259081	0.55284604	17570	199073	31781	?a
?b  162  ?a   => ?a  153  ?b	0.06302521	0.136363636	0.789473684	15	110	19	?b
?b  163  ?a   => ?a  153  ?b	0.033613445	0.00304414	0.222222222	8	2628	36	?b
?b  901  ?a   => ?a  1018  ?b	0.469387755	0.000163618	0.125958379	115	702858	913	?b
?a  184  ?b   => ?a  119  ?b	0.013329915	0.213114754	0.666666667	52	244	78	?a
?b  613  ?a   => ?a  879  ?b	0.198798318	0.105939371	0.548581827	219464	2071600	400057	?a
?b  429  ?a   => ?a  497  ?b	0.062015504	0.000492035	1	8	16259	8	?b
?b  1196  ?a   => ?a  1373  ?b	0.044444444	0.000185869	0.347826087	8	43041	23	?a
?a  483  ?b   => ?a  1373  ?b	0.088888889	0.002763385	0.231884058	16	5790	69	?a
?a  236  ?b   => ?a  1373  ?b	0.066666667	0.000598534	0.103448276	12	20049	116	?a
?a  193  ?b   => ?a  1373  ?b	0.022222222	0.000046008	0.133333333	4	86941	30	?a
?a  216  ?b   => ?a  1373  ?b	0.033333333	0.000014608	0.857142857	6	410729	7	?a
?a  1121  ?b   => ?a  1386  ?b	0.539515806	0.143469008	0.626219229	5393	37590	8612	?a
?b  1216  ?a   => ?a  43  ?b	0.058226496	0.213307241	0.279487179	109	511	390	?a
?b  768  ?a   => ?a  247  ?b	0.013293775	0.014190012	0.211818182	233	16420	1100	?b
?b  454  ?a   => ?a  247  ?b	0.012837337	0.000209985	0.201793722	225	1071504	1115	?b
?b  109  ?a   => ?a  247  ?b	0.042163519	0.007765215	0.674270073	739	95168	1096	?b
?b  44  ?a   => ?a  247  ?b	0.019227478	0.01038937	0.360427807	337	32437	935	?b
?a  606  ?b   => ?a  247  ?b	0.028527415	0.022527596	0.662251656	500	22195	755	?b
?b  1146  ?a   => ?a  247  ?b	0.029668511	0.01755867	0.643564356	520	29615	808	?b
?a  51  ?b   => ?a  247  ?b	0.013693159	0.015206235	0.124804992	240	15783	1923	?b
?b  78  ?a   => ?a  247  ?b	0.503508872	0.06752414	0.796264549	8825	130694	11083	?b
?b  74  ?a   => ?a  247  ?b	0.063102642	0.022843216	0.831578947	1106	48417	1330	?b
?b  841  ?a   => ?a  785  ?b	0.015349194	0.0456621	0.206185567	20	438	97	?b
?b  1171  ?a   => ?a  785  ?b	0.013814275	0.034285714	0.45	18	525	40	?b
?b  973  ?a   => ?a  785  ?b	0.10590944	0.03531218	0.597402597	138	3908	231	?b
?a  12  ?b   => ?a  785  ?b	0.016116654	0.01606733	0.368421053	21	1307	57	?b
?a  88  ?b   => ?a  1365  ?b	0.19113172	0.000200127	0.226671249	1319	6590831	5819	?a
?a  112  ?b   => ?a  1365  ?b	0.446891755	0.018283573	0.821742606	3084	168676	3753	?a
?a  600  ?b   => ?a  343  ?b	0.056301962	0.362759803	0.387769125	1693	4667	4366	?b
?a  719  ?b   => ?a  343  ?b	0.034718989	0.365162644	0.409411765	1044	2859	2550	?b
?a  722  ?b   => ?a  343  ?b	0.023678084	0.284686126	0.324521422	712	2501	2194	?b
?a  100  ?b   => ?a  343  ?b	0.264582641	0.08898433	0.34888616	7956	89409	22804	?b
?a  373  ?b   => ?a  343  ?b	0.232424343	0.459530541	0.493503742	6989	15209	14162	?b
?a  1103  ?b   => ?a  343  ?b	0.058297306	0.01398953	0.102263447	1753	125308	17142	?b
?b  813  ?a   => ?a  836  ?b	0.537906137	0.033333333	0.993333333	298	8940	300	?a
?a  142  ?b   => ?a  836  ?b	0.832129964	0.020647646	0.991397849	461	22327	465	?a
?a  196  ?b   => ?a  836  ?b	0.812274368	0.636492221	0.993377483	450	707	453	?a
?b  76  ?a   => ?a  255  ?b	0.048619448	0.090807175	0.710526316	162	1784	228	?a
?b  815  ?a   => ?a  9  ?b	0.298796791	0.000117178	0.995545657	447	3814720	449	?b
?b  987  ?a   => ?a  749  ?b	0.019223177	0.204920686	0.435650379	633	3089	1453	?a
?a  613  ?b   => ?a  749  ?b	0.01916244	0.000304595	0.299335863	631	2071600	2108	?a
?b  1347  ?a   => ?a  80  ?b	0.481264637	0.000112692	0.992753623	411	3647105	414	?b
?b  191  ?a   => ?a  80  ?b	0.010538642	0.000011946	0.116883117	9	753395	77	?b
?b  613  ?a   => ?a  1300  ?b	0.013422819	0.000000965	0.111111111	2	2071600	18	?b
?b  383  ?a   => ?a  385  ?b	0.639403292	0.69074743	0.997992774	2486	3599	2491	?a
?b  1066  ?a   => ?a  1066  ?b	0.810134664	0.810134664	0.944342694	291834	360229	309034	?b
?a  1077  ?b   => ?a  40  ?b	0.121768019	0.041129611	0.210502684	40318	980267	191532	?a
?b  166  ?a   => ?a  170  ?b	0.811409646	0.806956592	0.982223224	339807	421097	345957	?a
?a  1382  ?b   => ?a  710  ?b	0.126620321	0.045608171	0.143057653	40362	884973	282138	?a
?a  125  ?b   => ?a  207  ?b	0.012446498	0.254220457	0.370977414	7424	29203	20012	?a
?a  1074  ?b   => ?a  126  ?b	0.045463733	0.965844477	0.983155038	49260	51002	50104	?a
?a  13  ?b   => ?a  126  ?b	0.092559213	0.941185303	0.984770078	100288	106555	101839	?a
?b  265  ?a   => ?a  265  ?b	0.533366176	0.533366176	0.856827024	167813	314630	195854	?b
?a  943  ?b   => ?a  191  ?b	0.010261549	0.044766785	0.13298586	7731	172695	58134	?b
?b  1196  ?a   => ?a  216  ?b	0.018693591	0.178388049	0.928079294	7678	43041	8273	?a
?b  1071  ?a   => ?a  1091  ?b	0.993022349	0.95804239	0.992993455	511906	534325	515518	?b
?a  40  ?b   => ?a  1077  ?b	0.041129611	0.121768019	0.2035019	40318	331105	198121	?a
?a  534  ?b   => ?a  459  ?b	0.461886513	0.028046604	0.667658039	807264	28782950	1209098	?a
?b  879  ?a   => ?a  613  ?b	0.105939371	0.198798318	0.338095693	219464	1103953	649118	?a
?a  1369  ?b   => ?a  270  ?b	0.011300571	0.094567564	0.117859337	16689	176477	141601	?a
?a  157  ?b   => ?a  439  ?b	0.035211189	0.78967552	0.898616793	69189	87617	76995	?a
?a  299  ?b   => ?a  270  ?b	0.067497366	0.163268047	0.184429968	99682	610542	540487	?a
